#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1129: Indian Rock, WA
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent  Qc flag     None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent  Qa flag     None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Density           Value       None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# Snow Density           Qc flag     None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# Snow Density           Qa flag     None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Indian Rock (1129) 
# Washington  SNOTEL Site - 5360 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Nov 11, 2021 10:02:14 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Water Equivalent QC Flag Start of Day Values,Snow Water Equivalent QA Flag Start of Day Values,Snow Density (pct) Start of Day Values,Snow Density QC Flag Start of Day Values,Snow Density QA Flag Start of Day Values
2009-01-22,17.0,V,,35.4,V,U
2009-01-23,17.1,V,,36.4,V,U
2009-01-24,17.0,V,,36.2,V,U
2009-01-25,17.0,V,,36.2,V,U
2009-01-26,16.8,V,,34.3,V,U
2009-01-27,17.0,V,,35.4,V,U
2009-01-28,16.9,V,,36.0,V,U
2009-01-29,17.3,V,,36.8,V,U
2009-01-30,17.6,V,,38.3,V,U
2009-01-31,17.7,V,,38.5,V,U
2009-02-01,17.8,V,,38.7,V,U
2009-02-02,17.2,V,,38.2,V,U
2009-02-03,17.4,V,,38.7,V,U
2009-02-04,17.2,V,,38.2,V,U
2009-02-05,16.4,V,,37.3,V,U
2009-02-06,15.9,V,,36.1,V,U
2009-02-07,16.1,V,,37.4,V,U
2009-02-08,16.6,V,,38.6,V,U
2009-02-09,16.4,V,,38.1,V,U
2009-02-10,16.4,V,,38.1,V,U
2009-02-11,16.5,V,,35.1,V,U
2009-02-12,16.8,V,,35.7,V,U
2009-02-13,17.2,V,,37.4,V,U
2009-02-14,17.9,V,,37.3,V,U
2009-02-15,18.2,V,,37.1,V,U
2009-02-16,18.9,V,,37.1,V,U
2009-02-17,19.0,V,,37.3,V,U
2009-02-18,18.9,V,,37.1,V,U
2009-02-19,18.8,V,,37.6,V,U
2009-02-20,18.6,V,,38.0,V,U
2009-02-21,18.3,V,,38.1,V,U
2009-02-22,18.2,V,,38.7,V,U
2009-02-23,18.5,V,,37.8,V,U
2009-02-24,19.1,V,,36.7,V,U
2009-02-25,20.1,V,,34.1,V,U
2009-02-26,22.4,V,,30.7,V,U
2009-02-27,22.6,V,,31.4,V,U
2009-02-28,22.8,V,,32.1,V,U
2009-03-01,23.0,V,,32.9,V,U
2009-03-02,23.5,V,,34.1,V,U
2009-03-03,23.6,V,,34.2,V,U
2009-03-04,24.5,V,,33.6,V,U
2009-03-05,24.7,V,,35.3,V,U
2009-03-06,25.3,V,,34.7,V,U
2009-03-07,25.5,V,,34.9,V,U
2009-03-08,25.5,V,,34.9,V,U
2009-03-09,25.6,V,,35.1,V,U
2009-03-10,25.9,V,,34.1,V,U
2009-03-11,26.2,V,,34.5,V,U
2009-03-12,26.2,V,,34.5,V,U
2009-03-13,26.4,V,,35.7,V,U
2009-03-14,26.6,V,,36.4,V,U
2009-03-15,27.3,V,,35.9,V,U
2009-03-16,28.7,V,,34.2,V,U
2009-03-17,29.9,V,,32.9,V,U
2009-03-18,30.8,V,,32.4,V,U
2009-03-19,30.8,E,,32.8,E,U
2009-03-20,31.3,V,,34.0,V,U
2009-03-21,30.6,V,,34.8,V,U
2009-03-22,30.6,V,,35.2,V,U
2009-03-23,30.3,V,,34.8,V,U
2009-03-24,30.5,V,,35.1,V,U
2009-03-25,30.6,V,,35.2,V,U
2009-03-26,30.6,V,,34.8,V,U
2009-03-27,30.8,E,,35.4,E,U
2009-03-28,30.8,V,,36.2,V,U
2009-03-29,31.6,V,,34.7,V,U
2009-03-30,31.5,V,,35.4,V,U
2009-03-31,31.7,V,,36.0,V,U
2009-04-01,31.9,V,,35.4,V,U
2009-04-02,32.7,V,,35.5,V,U
2009-04-03,33.0,V,,35.5,V,U
2009-04-04,33.1,V,,36.0,V,U
2009-04-05,33.4,V,,36.7,V,U
2009-04-06,33.3,V,,37.8,V,U
2009-04-07,33.1,V,,38.5,V,U
2009-04-08,32.7,V,,39.4,V,U
2009-04-09,32.1,V,,39.1,V,U
2009-04-10,31.9,V,,39.4,V,U
2009-04-11,31.8,V,,40.3,V,U
2009-04-12,31.3,V,,40.1,V,U
2009-04-13,31.7,V,,41.2,V,U
2009-04-14,31.8,V,,40.3,V,U
2009-04-15,31.9,V,,40.4,V,U
2009-04-16,31.8,V,,41.8,V,U
2009-04-17,31.5,V,,42.0,V,U
2009-04-18,31.2,V,,42.7,V,U
2009-04-19,30.7,V,,43.2,V,U
2009-04-20,29.9,V,,44.0,V,U
2009-04-21,28.7,V,,44.2,V,U
2009-04-22,27.4,V,,44.2,V,U
2009-04-23,26.3,V,,43.8,V,U
2009-04-24,25.9,V,,43.9,V,U
2009-04-25,25.5,V,,44.0,V,U
2009-04-26,25.2,V,,44.2,V,U
2009-04-27,25.0,V,,44.6,V,U
2009-04-28,24.5,V,,45.4,V,U
2009-04-29,24.4,V,,44.4,V,U
2009-04-30,24.5,V,,44.5,E,U
2009-05-01,24.5,V,,45.4,V,U
2009-05-02,23.8,V,,45.8,V,U
2009-05-03,23.4,V,,45.0,V,U
2009-05-04,22.9,V,,45.8,V,U
2009-05-05,23.5,V,,48.0,V,U
2009-05-06,22.7,V,,45.4,V,U
2009-05-07,23.7,V,,45.6,V,U
2009-05-08,23.6,V,,45.4,V,U
2009-05-09,23.1,V,,46.2,V,U
2009-05-10,22.5,V,,45.9,V,U
2009-05-11,21.8,V,,46.4,V,U
2009-05-12,21.0,V,,46.7,V,U
2009-05-13,21.0,V,,43.8,V,U
2009-05-14,21.8,V,,46.4,V,U
2009-05-15,21.1,V,,46.9,V,U
2009-05-16,22.0,V,,50.0,V,U
2009-05-17,18.8,V,,47.0,V,U
2009-05-18,17.2,V,,47.8,V,U
2009-05-19,15.2,V,,50.7,V,U
2009-05-20,14.1,V,,52.2,V,U
2009-05-21,13.3,V,,55.4,V,U
2009-05-22,12.2,V,,55.5,V,U
2009-05-23,10.9,V,,57.4,V,U
2009-05-24,9.7,V,,53.9,V,U
2009-05-25,8.0,V,,57.1,V,U
2009-05-26,6.3,V,,63.0,V,U
2009-05-27,4.7,V,,67.1,V,U
2009-05-28,3.0,V,,75.0,V,U
2009-05-29,1.0,V,,100.0,V,U
2009-05-30,0.0,E,,,,
2009-05-31,0.0,E,,,,
2009-06-01,0.0,E,,,,
2009-06-02,0.0,E,,,,
2009-06-03,0.0,E,,,,
2009-06-04,0.0,E,,,,
2009-06-05,0.0,E,,,,
2009-06-06,0.0,E,,,,
2009-06-07,0.0,E,,,,
2009-06-08,0.0,E,,,,
2009-06-09,0.0,E,,,,
2009-06-10,0.0,E,,,,
2009-06-11,0.0,E,,,,
2009-06-12,0.0,E,,,,
2009-06-13,0.0,E,,,,
2009-06-14,0.0,E,,,,
2009-06-15,0.0,E,,,,
2009-06-16,0.0,E,,,,
2009-06-17,0.0,E,,,,
2009-06-18,0.0,E,,,,
2009-06-19,0.0,E,,,,
2009-06-20,0.0,E,,,,
2009-06-21,0.0,E,,,,
2009-06-22,0.0,E,,,,
2009-06-23,0.0,E,,,,
2009-06-24,0.0,E,,,,
2009-06-25,0.0,E,,,,
2009-06-26,0.0,E,,,,
2009-06-27,0.0,E,,,,
2009-06-28,0.0,E,,,,
2009-06-29,0.0,E,,,,
2009-06-30,0.0,E,,,,
2009-07-01,0.0,E,,,,
2009-07-02,0.0,E,,,,
2009-07-03,0.0,E,,,,
2009-07-04,0.0,E,,,,
2009-07-05,0.0,E,,,,
2009-07-06,0.0,E,,,,
2009-07-07,0.0,E,,,,
2009-07-08,0.0,E,,,,
2009-07-09,0.0,E,,,,
2009-07-10,0.0,E,,,,
2009-07-11,0.0,E,,,,
2009-07-12,0.0,E,,,,
2009-07-13,0.0,E,,,,
2009-07-14,0.0,E,,,,
2009-07-15,0.0,E,,,,
2009-07-16,0.0,E,,,,
2009-07-17,0.0,E,,,,
2009-07-18,0.0,E,,,,
2009-07-19,0.0,E,,,,
2009-07-20,0.0,E,,,,
2009-07-21,0.0,E,,,,
2009-07-22,0.0,E,,,,
2009-07-23,0.0,E,,,,
2009-07-24,0.0,E,,,,
2009-07-25,0.0,E,,,,
2009-07-26,0.0,E,,,,
2009-07-27,0.0,E,,,,
2009-07-28,0.0,E,,,,
2009-07-29,0.0,E,,,,
2009-07-30,0.0,E,,,,
2009-07-31,0.0,E,,,,
2009-08-01,0.0,E,,,,
2009-08-02,0.0,E,,,,
2009-08-03,0.0,E,,,,
2009-08-04,0.0,E,,,,
2009-08-05,0.0,E,,,,
2009-08-06,0.0,E,,,,
2009-08-07,0.0,E,,,,
2009-08-08,0.0,E,,,,
2009-08-09,0.0,E,,,,
2009-08-10,0.0,E,,,,
2009-08-11,0.0,E,,,,
2009-08-12,0.0,E,,,,
2009-08-13,0.0,E,,,,
2009-08-14,0.0,E,,,,
2009-08-15,0.0,E,,,,
2009-08-16,0.0,E,,,,
2009-08-17,0.0,E,,,,
2009-08-18,0.0,E,,,,
2009-08-19,0.0,E,,,,
2009-08-20,0.0,E,,,,
2009-08-21,0.0,E,,,,
2009-08-22,0.0,E,,,,
2009-08-23,0.0,E,,,,
2009-08-24,0.0,E,,,,
2009-08-25,0.0,E,,,,
2009-08-26,0.0,E,,,,
2009-08-27,0.0,E,,,,
2009-08-28,0.0,E,,,,
2009-08-29,0.0,E,,,,
2009-08-30,0.0,E,,,,
2009-08-31,0.0,E,,,,
2009-09-01,0.0,E,,,,
2009-09-02,0.0,E,,,,
2009-09-03,0.0,E,,,,
2009-09-04,0.0,E,,,,
2009-09-05,0.0,E,,,,
2009-09-06,0.0,E,,,,
2009-09-07,0.0,E,,,,
2009-09-08,0.0,E,,,,
2009-09-09,0.0,E,,,,
2009-09-10,0.0,E,,,,
2009-09-11,0.0,E,,,,
2009-09-12,0.0,E,,,,
2009-09-13,0.0,E,,,,
2009-09-14,0.0,E,,,,
2009-09-15,0.0,E,,,,
2009-09-16,0.0,E,,,,
2009-09-17,0.0,E,,,,
2009-09-18,0.0,E,,,,
2009-09-19,0.0,E,,,,
2009-09-20,0.0,E,,,,
2009-09-21,0.0,E,,,,
2009-09-22,0.0,E,,,,
2009-09-23,0.0,E,,,,
2009-09-24,0.0,E,,,,
2009-09-25,0.0,E,,,,
2009-09-26,0.0,E,,,,
2009-09-27,0.0,E,,,,
2009-09-28,0.0,E,,,,
2009-09-29,0.0,E,,,,
2009-09-30,0.0,E,,,,
2009-10-01,0.0,E,,,,
2009-10-02,0.0,E,,,,
2009-10-03,0.0,E,,,,
2009-10-04,0.6,V,,,,
2009-10-05,1.0,V,,33.3,V,U
2009-10-06,0.5,V,,,,
2009-10-07,0.0,E,,,,
2009-10-08,0.0,E,,,,
2009-10-09,0.0,E,,,,
2009-10-10,0.0,E,,,,
2009-10-11,0.0,E,,,,
2009-10-12,0.0,E,,,,
2009-10-13,0.0,E,,,,
2009-10-14,0.2,V,,,,
2009-10-15,0.1,V,,,,
2009-10-16,0.0,V,,,,
2009-10-17,0.0,V,,,,
2009-10-18,0.0,V,,,,
2009-10-19,0.0,E,,,,
2009-10-20,0.0,E,,,,
2009-10-21,0.0,V,,,,
2009-10-22,0.0,V,,,,
2009-10-23,0.0,V,,,,
2009-10-24,0.0,V,,,,
2009-10-25,0.0,E,,,,
2009-10-26,0.0,E,,,,
2009-10-27,0.0,E,,,,
2009-10-28,0.0,E,,,,
2009-10-29,0.0,V,,,,
2009-10-30,0.2,V,,,,
2009-10-31,0.1,V,,,,
2009-11-01,0.1,V,,,,
2009-11-02,0.0,E,,,,
2009-11-03,0.0,V,,,,
2009-11-04,0.0,V,,,,
2009-11-05,0.1,V,,,,
2009-11-06,0.2,V,,,,
2009-11-07,1.0,V,,25.0,V,U
2009-11-08,2.4,V,,21.8,V,U
2009-11-09,3.0,V,,23.1,V,U
2009-11-10,3.4,V,,22.7,V,U
2009-11-11,3.5,V,,23.3,V,U
2009-11-12,3.5,V,,23.3,V,U
2009-11-13,3.5,V,,23.3,V,U
2009-11-14,3.8,V,,23.8,V,U
2009-11-15,3.8,V,,23.8,V,U
2009-11-16,4.1,V,,25.6,V,U
2009-11-17,4.1,V,,27.3,V,U
2009-11-18,4.3,V,,28.7,V,U
2009-11-19,4.5,V,,28.1,V,U
2009-11-20,4.9,V,,27.2,V,U
2009-11-21,5.2,V,,26.0,V,U
2009-11-22,5.7,V,,25.9,V,U
2009-11-23,7.5,V,,25.9,V,U
2009-11-24,7.4,V,,26.4,V,U
2009-11-25,7.4,V,,28.5,V,U
2009-11-26,7.3,V,,29.2,V,U
2009-11-27,7.6,V,,31.7,V,U
2009-11-28,7.7,V,,33.5,V,U
2009-11-29,7.6,V,,33.0,V,U
2009-11-30,7.5,V,,32.6,V,U
2009-12-01,7.8,V,,35.5,V,U
2009-12-02,7.8,V,,35.5,V,U
2009-12-03,7.7,V,,35.0,V,U
2009-12-04,7.1,V,,32.3,V,U
2009-12-05,7.3,V,,33.2,V,U
2009-12-06,7.5,V,,30.0,V,U
2009-12-07,7.6,V,,29.2,V,U
2009-12-08,7.7,V,,30.8,V,U
2009-12-09,7.7,V,,30.8,V,U
2009-12-10,7.7,V,,30.8,V,U
2009-12-11,7.7,V,,32.1,V,U
2009-12-12,7.7,V,,32.1,V,U
2009-12-13,8.0,V,,33.3,V,U
2009-12-14,8.2,V,,32.8,V,U
2009-12-15,9.0,V,,30.0,V,U
2009-12-16,11.7,V,,30.8,V,U
2009-12-17,12.9,V,,31.5,V,U
2009-12-18,12.8,V,,32.0,V,U
2009-12-19,12.9,V,,33.1,V,U
2009-12-20,12.5,V,,34.7,V,U
2009-12-21,12.6,V,,37.1,V,U
2009-12-22,13.6,V,,34.9,V,U
2009-12-23,13.5,V,,35.5,V,U
2009-12-24,13.5,V,,35.5,V,U
2009-12-25,13.6,V,,36.8,V,U
2009-12-26,13.5,V,,36.5,V,U
2009-12-27,13.5,V,,36.5,V,U
2009-12-28,13.6,V,,35.8,V,U
2009-12-29,13.9,V,,35.6,V,U
2009-12-30,14.3,V,,34.9,V,U
2009-12-31,14.3,V,,35.8,V,U
2010-01-01,15.4,V,,35.0,V,U
2010-01-02,15.4,V,,35.8,V,U
2010-01-03,16.2,V,,36.0,V,U
2010-01-04,16.2,V,,36.0,V,U
2010-01-05,16.2,V,,36.8,V,U
2010-01-06,15.6,V,,36.3,V,U
2010-01-07,16.1,V,,37.4,V,U
2010-01-08,15.9,V,,37.0,V,U
2010-01-09,16.2,V,,36.8,V,U
2010-01-10,16.3,V,,37.9,V,U
2010-01-11,16.3,V,,37.9,V,U
2010-01-12,16.3,V,,38.8,V,U
2010-01-13,16.0,V,,38.1,V,U
2010-01-14,16.5,V,,38.4,V,U
2010-01-15,16.8,V,,39.1,V,U
2010-01-16,17.2,V,,38.2,V,U
2010-01-17,18.2,V,,38.7,V,U
2010-01-18,19.8,V,,36.7,V,U
2010-01-19,20.0,V,,37.7,V,U
2010-01-20,19.9,V,,37.5,V,U
2010-01-21,20.6,V,,36.1,V,U
2010-01-22,20.6,V,,36.8,V,U
2010-01-23,20.4,V,,37.1,V,U
2010-01-24,20.3,V,,36.9,V,U
2010-01-25,21.1,V,,34.6,V,U
2010-01-26,21.5,V,,35.2,V,U
2010-01-27,21.5,V,,35.2,V,U
2010-01-28,21.7,V,,35.0,V,U
2010-01-29,21.7,V,,35.6,V,U
2010-01-30,21.8,V,,35.7,V,U
2010-01-31,22.0,V,,36.1,V,U
2010-02-01,22.0,V,,36.7,V,U
2010-02-02,22.0,V,,36.1,V,U
2010-02-03,22.0,V,,36.7,V,U
2010-02-04,22.3,V,,36.0,V,U
2010-02-05,22.8,V,,34.5,V,U
2010-02-06,22.9,V,,35.2,V,U
2010-02-07,23.1,V,,35.5,V,U
2010-02-08,23.0,V,,35.4,V,U
2010-02-09,23.1,V,,36.1,V,U
2010-02-10,23.1,V,,36.1,V,U
2010-02-11,23.2,V,,35.7,V,U
2010-02-12,23.6,V,,35.2,V,U
2010-02-13,24.2,V,,35.1,V,U
2010-02-14,24.4,V,,35.9,V,U
2010-02-15,24.7,V,,36.9,V,U
2010-02-16,24.5,V,,37.1,V,U
2010-02-17,24.4,V,,38.1,V,U
2010-02-18,24.3,V,,38.0,V,U
2010-02-19,24.4,V,,38.7,V,U
2010-02-20,24.4,V,,38.7,V,U
2010-02-21,24.3,V,,38.6,V,U
2010-02-22,24.2,V,,38.4,V,U
2010-02-23,24.2,V,,38.4,V,U
2010-02-24,24.5,V,,37.7,V,U
2010-02-25,24.8,V,,37.6,V,U
2010-02-26,25.2,V,,38.2,V,U
2010-02-27,26.8,V,,36.7,V,U
2010-02-28,26.9,V,,37.4,V,U
2010-03-01,26.8,V,,37.7,V,U
2010-03-02,26.6,V,,38.0,V,U
2010-03-03,26.6,V,,38.6,V,U
2010-03-04,26.2,V,,38.5,V,U
2010-03-05,26.1,V,,39.0,V,U
2010-03-06,26.1,V,,39.0,V,U
2010-03-07,26.1,V,,39.5,V,U
2010-03-08,25.8,V,,39.7,V,U
2010-03-09,26.0,V,,40.0,V,U
2010-03-10,25.9,V,,40.5,V,U
2010-03-11,26.0,V,,39.4,V,U
2010-03-12,27.0,V,,38.0,V,U
2010-03-13,27.6,V,,37.3,V,U
2010-03-14,27.8,V,,37.6,V,U
2010-03-15,28.0,V,,38.4,V,U
2010-03-16,28.1,V,,39.0,V,U
2010-03-17,27.8,V,,39.2,V,U
2010-03-18,27.9,V,,39.9,V,U
2010-03-19,27.6,V,,40.0,V,U
2010-03-20,27.6,V,,40.6,V,U
2010-03-21,27.2,V,,40.6,V,U
2010-03-22,27.3,V,,40.1,V,U
2010-03-23,27.3,V,,40.7,V,U
2010-03-24,27.3,V,,40.7,V,U
2010-03-25,27.2,V,,41.2,V,U
2010-03-26,27.6,V,,39.4,V,U
2010-03-27,27.9,V,,39.9,V,U
2010-03-28,28.1,V,,40.7,V,U
2010-03-29,29.5,V,,40.4,V,U
2010-03-30,32.4,V,,38.1,V,U
2010-03-31,32.5,V,,38.7,V,U
2010-04-01,32.7,V,,39.4,V,U
2010-04-02,32.9,V,,40.6,V,U
2010-04-03,34.3,V,,36.9,V,U
2010-04-04,35.0,V,,37.2,V,U
2010-04-05,35.5,V,,36.6,V,U
2010-04-06,35.8,V,,36.9,V,U
2010-04-07,36.6,V,,36.2,V,U
2010-04-08,37.3,V,,37.7,V,U
2010-04-09,37.4,V,,38.2,V,U
2010-04-10,37.5,V,,38.3,V,U
2010-04-11,37.5,V,,38.7,V,U
2010-04-12,37.3,V,,39.7,V,U
2010-04-13,37.3,V,,39.7,V,U
2010-04-14,37.0,V,,40.2,V,U
2010-04-15,36.4,V,,40.4,V,U
2010-04-16,36.4,V,,41.4,V,U
2010-04-17,35.9,V,,42.2,V,U
2010-04-18,34.9,V,,42.0,V,U
2010-04-19,34.1,V,,42.6,V,U
2010-04-20,33.3,V,,42.7,V,U
2010-04-21,32.6,V,,42.9,V,U
2010-04-22,32.0,V,,43.2,V,U
2010-04-23,31.0,V,,43.1,V,U
2010-04-24,30.3,V,,43.3,V,U
2010-04-25,30.1,V,,43.0,V,U
2010-04-26,29.8,V,,43.2,V,U
2010-04-27,29.9,V,,44.0,V,U
2010-04-28,29.2,V,,43.6,V,U
2010-04-29,29.0,V,,43.3,V,U
2010-04-30,28.3,V,,43.5,V,U
2010-05-01,27.7,V,,44.0,V,U
2010-05-02,27.3,V,,43.3,V,U
