#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1109: Calamity, WA
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent  Qc flag     None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent  Qa flag     None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Density           Value       None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# Snow Density           Qc flag     None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# Snow Density           Qa flag     None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Calamity (1109) 
# Washington  SNOTEL Site - 2500 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Nov 11, 2021 10:04:43 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Water Equivalent QC Flag Start of Day Values,Snow Water Equivalent QA Flag Start of Day Values,Snow Density (pct) Start of Day Values,Snow Density QC Flag Start of Day Values,Snow Density QA Flag Start of Day Values
2008-11-17,0.0,E,,,,
2008-11-18,0.0,E,,,,
2008-11-19,0.0,E,,,,
2008-11-20,0.0,E,,,,
2008-11-21,0.0,E,,,,
2008-11-22,0.0,E,,,,
2008-11-23,0.0,E,,,,
2008-11-24,0.0,E,,,,
2008-11-25,0.0,E,,,,
2008-11-26,0.0,E,,,,
2008-11-27,0.0,E,,,,
2008-11-28,0.0,E,,,,
2008-11-29,0.0,E,,,,
2008-11-30,0.0,E,,,,
2008-12-01,0.0,E,,,,
2008-12-02,0.0,E,,,,
2008-12-03,0.0,E,,,,
2008-12-04,0.0,E,,,,
2008-12-05,0.0,E,,,,
2008-12-06,0.0,E,,,,
2008-12-07,0.0,E,,,,
2008-12-08,0.0,E,,,,
2008-12-09,0.0,E,,,,
2008-12-10,0.0,E,,,,
2008-12-11,0.0,E,,,,
2008-12-12,0.8,V,,,,
2008-12-13,1.3,V,,,,
2008-12-14,2.8,V,,20.0,E,U
2008-12-15,3.2,V,,17.8,V,U
2008-12-16,3.4,V,,21.2,V,U
2008-12-17,3.4,V,,22.7,V,U
2008-12-18,4.7,V,,21.4,V,U
2008-12-19,5.1,V,,20.4,V,U
2008-12-20,5.4,V,,20.8,E,U
2008-12-21,6.2,V,,21.4,V,U
2008-12-22,6.6,V,,23.6,E,U
2008-12-23,7.1,V,,25.4,V,U
2008-12-24,7.1,V,,28.4,V,U
2008-12-25,8.2,V,,23.4,V,U
2008-12-26,8.9,V,,22.2,V,U
2008-12-27,9.7,V,,23.1,V,U
2008-12-28,9.6,V,,25.3,V,U
2008-12-29,9.4,V,,27.6,V,U
2008-12-30,10.2,V,,31.9,V,U
2008-12-31,10.5,V,,27.6,V,U
2009-01-01,11.3,V,,29.0,V,U
2009-01-02,12.5,V,,32.1,V,U
2009-01-03,13.1,V,,32.8,E,U
2009-01-04,13.0,V,,32.5,E,U
2009-01-05,14.1,V,,32.8,V,U
2009-01-06,14.4,V,,35.1,V,U
2009-01-07,14.2,V,,40.6,V,U
2009-01-08,13.0,V,,46.4,V,U
2009-01-09,12.0,V,,44.4,V,U
2009-01-10,12.0,V,,42.9,V,U
2009-01-11,12.4,V,,44.3,V,U
2009-01-12,11.8,V,,45.4,V,U
2009-01-13,11.2,V,,44.8,V,U
2009-01-14,11.1,V,,44.4,V,U
2009-01-15,10.9,V,,43.6,V,U
2009-01-16,11.0,V,,45.8,V,U
2009-01-17,10.9,V,,45.4,V,U
2009-01-18,11.1,V,,48.3,V,U
2009-01-19,11.0,V,,45.8,V,U
2009-01-20,11.1,V,,48.3,V,U
2009-01-21,11.3,V,,49.1,V,U
2009-01-22,11.5,V,,47.9,V,U
2009-01-23,11.4,V,,49.6,V,U
2009-01-24,11.8,V,,53.6,V,U
2009-01-25,11.9,V,,51.7,V,U
2009-01-26,12.2,V,,50.8,V,U
2009-01-27,12.5,V,,52.1,V,U
2009-01-28,12.1,V,,43.2,V,U
2009-01-29,12.6,V,,46.7,V,U
2009-01-30,13.7,V,,54.8,V,U
2009-01-31,13.7,V,,50.7,V,U
2009-02-01,14.2,V,,52.6,V,U
2009-02-02,14.2,V,,52.6,V,U
2009-02-03,14.1,V,,54.2,V,U
2009-02-04,13.3,V,,51.2,V,U
2009-02-05,13.2,V,,50.8,V,U
2009-02-06,13.3,V,,53.2,V,U
2009-02-07,13.2,V,,55.0,V,U
2009-02-08,13.5,V,,56.2,V,U
2009-02-09,13.4,V,,58.3,V,U
2009-02-10,13.6,V,,48.6,E,U
2009-02-11,14.5,V,,50.0,E,U
2009-02-12,14.6,V,,50.3,V,U
2009-02-13,14.8,V,,49.3,V,U
2009-02-14,15.1,V,,52.1,V,U
2009-02-15,15.1,V,,52.1,V,U
2009-02-16,15.3,V,,52.8,V,U
2009-02-17,15.1,V,,52.1,V,U
2009-02-18,14.5,V,,50.0,V,U
2009-02-19,14.3,V,,51.1,V,U
2009-02-20,14.4,V,,51.4,V,U
2009-02-21,14.6,V,,52.1,V,U
2009-02-22,14.8,V,,54.8,V,U
2009-02-23,14.8,V,,56.9,V,U
2009-02-24,14.8,V,,59.2,V,U
2009-02-25,14.0,V,,60.9,V,U
2009-02-26,13.5,V,,58.7,V,U
2009-02-27,13.5,V,,51.9,V,U
2009-02-28,13.4,V,,49.6,V,U
2009-03-01,13.6,V,,54.4,V,U
2009-03-02,13.6,V,,56.7,V,U
2009-03-03,13.1,V,,57.0,V,U
2009-03-04,12.9,V,,56.1,V,U
2009-03-05,13.0,V,,56.5,V,U
2009-03-06,13.5,V,,58.7,E,U
2009-03-07,13.9,V,,63.2,V,U
2009-03-08,14.4,V,,48.0,V,U
2009-03-09,14.7,V,,50.7,V,U
2009-03-10,15.1,V,,44.4,V,U
2009-03-11,15.3,V,,45.0,E,U
2009-03-12,15.4,V,,45.3,V,U
2009-03-13,15.6,V,,45.9,V,U
2009-03-14,15.6,V,,47.3,V,U
2009-03-15,17.2,V,,47.8,V,U
2009-03-16,18.3,V,,48.2,E,U
2009-03-17,19.0,V,,45.2,V,U
2009-03-18,19.7,V,,43.8,V,U
2009-03-19,19.8,V,,47.1,V,U
2009-03-20,19.4,V,,49.7,V,U
2009-03-21,18.8,V,,50.8,V,U
2009-03-22,18.4,V,,49.7,V,U
2009-03-23,18.5,V,,51.4,V,U
2009-03-24,19.0,V,,50.0,V,U
2009-03-25,19.3,V,,52.2,V,U
2009-03-26,19.7,V,,49.2,V,U
2009-03-27,19.5,V,,50.0,V,U
2009-03-28,19.5,V,,51.3,V,U
2009-03-29,20.0,V,,55.6,V,U
2009-03-30,19.6,V,,51.6,V,U
2009-03-31,19.8,V,,50.8,V,U
2009-04-01,19.9,V,,51.0,V,U
2009-04-02,20.9,V,,53.6,V,U
2009-04-03,20.3,V,,52.1,V,U
2009-04-04,20.0,V,,50.0,V,U
2009-04-05,20.1,V,,51.5,V,U
2009-04-06,19.7,V,,51.8,V,U
2009-04-07,19.3,V,,52.2,V,U
2009-04-08,18.6,V,,54.7,V,U
2009-04-09,17.9,V,,55.9,V,U
2009-04-10,17.2,V,,57.3,V,U
2009-04-11,16.8,V,,56.0,V,U
2009-04-12,16.2,V,,55.9,V,U
2009-04-13,15.4,V,,57.0,V,U
2009-04-14,15.5,V,,57.4,V,U
2009-04-15,15.4,V,,53.1,V,U
2009-04-16,15.3,V,,54.6,V,U
2009-04-17,14.9,V,,55.2,V,U
2009-04-18,14.3,V,,55.0,V,U
2009-04-19,13.7,V,,52.7,V,U
2009-04-20,12.8,V,,53.3,V,U
2009-04-21,11.5,V,,54.8,V,U
2009-04-22,10.1,V,,59.4,V,U
2009-04-23,9.4,V,,55.3,V,U
2009-04-24,8.8,V,,62.9,V,U
2009-04-25,8.3,V,,63.8,V,U
2009-04-26,8.0,V,,61.5,V,U
2009-04-27,7.4,V,,56.9,V,U
2009-04-28,6.8,V,,61.8,V,U
2009-04-29,6.3,V,,57.3,V,U
2009-04-30,5.6,V,,62.2,V,U
2009-05-01,4.8,V,,60.0,V,U
2009-05-02,3.0,V,,75.0,V,U
2009-05-03,2.0,V,,,,
2009-05-04,1.1,V,,,,
2009-05-05,0.7,V,,,,
2009-05-06,0.6,V,,,,
2009-05-07,0.0,E,,,,
2009-05-08,0.0,E,,,,
2009-05-09,0.0,E,,,,
2009-05-10,0.0,E,,,,
2009-05-11,0.0,E,,,,
2009-05-12,0.0,E,,,,
2009-05-13,0.0,E,,,,
2009-05-14,0.0,E,,,,
2009-05-15,0.0,E,,,,
2009-05-16,0.0,E,,,,
2009-05-17,0.0,E,,,,
2009-05-18,0.0,E,,,,
2009-05-19,0.0,E,,,,
2009-05-20,0.0,E,,,,
2009-05-21,0.0,E,,,,
2009-05-22,0.0,E,,,,
2009-05-23,0.0,E,,,,
2009-05-24,0.0,E,,,,
2009-05-25,0.0,E,,,,
2009-05-26,0.0,E,,,,
2009-05-27,0.0,E,,,,
2009-05-28,0.0,E,,,,
2009-05-29,0.0,E,,,,
2009-05-30,0.0,E,,,,
2009-05-31,0.0,E,,,,
2009-06-01,0.0,E,,,,
2009-06-02,0.0,E,,,,
2009-06-03,0.0,E,,,,
2009-06-04,0.0,E,,,,
2009-06-05,0.0,E,,,,
2009-06-06,0.0,E,,,,
2009-06-07,0.0,E,,,,
2009-06-08,0.0,E,,,,
2009-06-09,0.0,E,,,,
2009-06-10,0.0,E,,,,
2009-06-11,0.0,E,,,,
2009-06-12,0.0,E,,,,
2009-06-13,0.0,E,,,,
2009-06-14,0.0,E,,,,
2009-06-15,0.0,E,,,,
2009-06-16,0.0,E,,,,
2009-06-17,0.0,E,,,,
2009-06-18,0.0,E,,,,
2009-06-19,0.0,E,,,,
2009-06-20,0.0,E,,,,
2009-06-21,0.0,E,,,,
2009-06-22,0.0,E,,,,
2009-06-23,0.0,E,,,,
2009-06-24,0.0,E,,,,
2009-06-25,0.0,E,,,,
2009-06-26,0.0,E,,,,
2009-06-27,0.0,E,,,,
2009-06-28,0.0,E,,,,
2009-06-29,0.0,E,,,,
2009-06-30,0.0,E,,,,
2009-07-01,0.0,E,,,,
2009-07-02,0.0,E,,,,
2009-07-03,0.0,V,,,,
2009-07-04,0.0,E,,,,
2009-07-05,0.0,E,,,,
2009-07-06,0.0,E,,,,
2009-07-07,0.0,E,,,,
2009-07-08,0.0,E,,,,
2009-07-09,0.0,E,,,,
2009-07-10,0.0,E,,,,
2009-07-11,0.0,E,,,,
2009-07-12,0.0,E,,,,
2009-07-13,0.0,E,,,,
2009-07-14,0.0,E,,,,
2009-07-15,0.0,E,,,,
2009-07-16,0.0,E,,,,
2009-07-17,0.0,E,,,,
2009-07-18,0.0,V,,,,
2009-07-19,0.0,E,,,,
2009-07-20,0.0,E,,,,
2009-07-21,0.0,E,,,,
2009-07-22,0.0,E,,,,
2009-07-23,0.0,E,,,,
2009-07-24,0.0,E,,,,
2009-07-25,0.0,E,,,,
2009-07-26,0.0,E,,,,
2009-07-27,0.0,V,,,,
2009-07-28,0.0,E,,,,
2009-07-29,0.0,E,,,,
2009-07-30,0.0,E,,,,
2009-07-31,0.0,V,,,,
2009-08-01,0.0,V,,,,
2009-08-02,0.0,V,,,,
2009-08-03,0.0,E,,,,
2009-08-04,0.0,E,,,,
2009-08-05,0.0,E,,,,
2009-08-06,0.0,E,,,,
2009-08-07,0.0,E,,,,
2009-08-08,0.0,E,,,,
2009-08-09,0.0,E,,,,
2009-08-10,0.0,E,,,,
2009-08-11,0.0,E,,,,
2009-08-12,0.0,E,,,,
2009-08-13,0.0,E,,,,
2009-08-14,0.0,E,,,,
2009-08-15,0.0,E,,,,
2009-08-16,0.0,E,,,,
2009-08-17,0.0,E,,,,
2009-08-18,0.0,E,,,,
2009-08-19,0.0,V,,,,
2009-08-20,0.0,V,,,,
2009-08-21,0.0,E,,,,
2009-08-22,0.0,E,,,,
2009-08-23,0.0,E,,,,
2009-08-24,0.0,E,,,,
2009-08-25,0.0,E,,,,
2009-08-26,0.0,E,,,,
2009-08-27,0.0,E,,,,
2009-08-28,0.0,E,,,,
2009-08-29,0.0,E,,,,
2009-08-30,0.0,E,,,,
2009-08-31,0.0,V,,,,
2009-09-01,0.0,E,,,,
2009-09-02,0.0,V,,,,
2009-09-03,0.0,V,,,,
2009-09-04,0.0,E,,,,
2009-09-05,0.0,V,,,,
2009-09-06,0.0,E,,,,
2009-09-07,0.0,E,,,,
2009-09-08,0.0,E,,,,
2009-09-09,0.0,E,,,,
2009-09-10,0.0,E,,,,
2009-09-11,0.0,E,,,,
2009-09-12,0.0,E,,,,
2009-09-13,0.0,V,,,,
2009-09-14,0.0,E,,,,
2009-09-15,0.0,E,,,,
2009-09-16,0.0,E,,,,
2009-09-17,0.0,E,,,,
2009-09-18,0.0,E,,,,
2009-09-19,0.0,E,,,,
2009-09-20,0.0,E,,,,
2009-09-21,0.0,E,,,,
2009-09-22,0.0,E,,,,
2009-09-23,0.0,E,,,,
2009-09-24,0.0,E,,,,
2009-09-25,0.0,E,,,,
2009-09-26,0.0,E,,,,
2009-09-27,0.0,E,,,,
2009-09-28,0.0,E,,,,
2009-09-29,0.0,E,,,,
2009-09-30,0.0,E,,,,
2009-10-01,0.0,E,,,,
2009-10-02,0.0,E,,,,
2009-10-03,0.0,E,,,,
2009-10-04,0.0,E,,,,
2009-10-05,0.0,E,,,,
2009-10-06,0.0,E,,,,
2009-10-07,0.0,E,,,,
2009-10-08,0.0,E,,,,
2009-10-09,0.0,E,,,,
2009-10-10,0.0,E,,,,
2009-10-11,0.0,E,,,,
2009-10-12,0.0,E,,,,
2009-10-13,0.0,E,,,,
2009-10-14,0.0,E,,,,
2009-10-15,0.0,E,,,,
2009-10-16,0.0,E,,,,
2009-10-17,0.0,E,,,,
2009-10-18,0.0,E,,,,
2009-10-19,0.0,V,,,,
2009-10-20,0.0,V,,,,
2009-10-21,0.0,E,,,,
2009-10-22,0.0,V,,,,
2009-10-23,0.0,V,,,,
2009-10-24,0.0,V,,,,
2009-10-25,0.1,V,,,,
2009-10-26,0.0,V,,,,
2009-10-27,0.1,V,,,,
2009-10-28,0.1,V,,,,
2009-10-29,0.1,V,,,,
2009-10-30,0.0,V,,,,
2009-10-31,0.0,V,,,,
2009-11-01,0.0,V,,,,
2009-11-02,0.0,V,,,,
2009-11-03,0.0,E,,,,
2009-11-04,0.0,E,,,,
2009-11-05,0.0,V,,,,
2009-11-06,0.0,V,,,,
2009-11-07,0.0,E,,,,
2009-11-08,0.0,E,,,,
2009-11-09,0.0,E,,,,
2009-11-10,0.0,E,,,,
2009-11-11,0.0,E,,,,
2009-11-12,0.2,V,,,,
2009-11-13,0.1,V,,,,
2009-11-14,0.8,V,,,,
2009-11-15,0.6,V,,,,
2009-11-16,0.4,V,,,,
2009-11-17,0.0,V,,,,
2009-11-18,0.2,V,,,,
2009-11-19,0.0,V,,,,
2009-11-20,0.0,V,,,,
2009-11-21,0.4,V,,,,
2009-11-22,1.0,V,,33.3,E,U
2009-11-23,1.0,V,,33.3,V,U
2009-11-24,0.9,V,,,,
2009-11-25,0.3,V,,,,
2009-11-26,0.0,V,,,,
2009-11-27,0.0,V,,,,
2009-11-28,0.1,V,,,,
2009-11-29,0.1,V,,,,
2009-11-30,0.1,V,,,,
2009-12-01,0.0,V,,,,
2009-12-02,0.1,V,,,,
2009-12-03,0.2,V,,,,
2009-12-04,0.2,V,,,,
2009-12-05,0.2,V,,,,
2009-12-06,0.3,V,,,,
2009-12-07,0.3,V,,,,
2009-12-08,0.3,V,,,,
2009-12-09,0.3,V,,,,
2009-12-10,0.4,V,,,,
2009-12-11,0.5,V,,,,
2009-12-12,0.4,V,,,,
2009-12-13,0.4,V,,,,
2009-12-14,0.8,V,,,,
2009-12-15,1.6,V,,53.3,V,U
2009-12-16,0.6,V,,,,
2009-12-17,0.4,V,,,,
2009-12-18,0.3,V,,,,
2009-12-19,0.3,V,,,,
2009-12-20,0.1,V,,,,
2009-12-21,0.1,V,,,,
2009-12-22,0.5,V,,,,
2009-12-23,0.7,V,,,,
2009-12-24,0.8,V,,,,
2009-12-25,0.8,V,,,,
2009-12-26,0.8,V,,,,
2009-12-27,0.8,V,,,,
2009-12-28,0.9,V,,,,
2009-12-29,0.9,V,,,,
2009-12-30,1.0,V,,33.3,E,U
2009-12-31,1.5,V,,30.0,E,U
2010-01-01,1.3,V,,65.0,V,U
2010-01-02,0.4,V,,,,
2010-01-03,0.2,V,,,,
2010-01-04,0.1,V,,,,
2010-01-05,0.0,V,,,,
2010-01-06,0.0,V,,,,
2010-01-07,0.0,V,,,,
2010-01-08,0.1,V,,,,
2010-01-09,0.2,V,,,,
2010-01-10,0.0,V,,,,
2010-01-11,0.1,V,,,,
2010-01-12,0.0,V,,,,
2010-01-13,0.0,V,,,,
2010-01-14,0.0,E,,,,
2010-01-15,0.0,V,,,,
2010-01-16,0.0,V,,,,
2010-01-17,0.0,V,,,,
2010-01-18,0.0,E,,,,
2010-01-19,0.0,E,,,,
2010-01-20,0.0,E,,,,
2010-01-21,0.1,V,,,,
2010-01-22,0.1,V,,,,
2010-01-23,0.3,V,,,,
2010-01-24,0.1,V,,,,
2010-01-25,0.3,V,,,,
2010-01-26,0.1,V,,,,
2010-01-27,0.1,V,,,,
2010-01-28,0.0,V,,,,
2010-01-29,0.0,V,,,,
2010-01-30,0.0,E,,,,
2010-01-31,0.0,V,,,,
2010-02-01,0.0,E,,,,
2010-02-02,0.0,E,,,,
2010-02-03,0.0,E,,,,
2010-02-04,0.0,E,,,,
2010-02-05,0.0,E,,,,
2010-02-06,0.0,E,,,,
2010-02-07,0.0,V,,,,
2010-02-08,0.0,E,,,,
2010-02-09,0.1,V,,,,
2010-02-10,0.1,V,,,,
2010-02-11,0.8,V,,,,
2010-02-12,0.0,V,,,,
2010-02-13,0.0,V,,,,
2010-02-14,0.0,V,,,,
2010-02-15,0.0,V,,,,
2010-02-16,0.0,V,,,,
2010-02-17,0.0,V,,,,
2010-02-18,0.0,V,,,,
2010-02-19,0.0,V,,,,
2010-02-20,0.0,E,,,,
2010-02-21,0.0,E,,,,
2010-02-22,0.2,V,,,,
2010-02-23,0.2,V,,,,
2010-02-24,0.2,V,,,,
2010-02-25,0.0,V,,,,
2010-02-26,0.0,V,,,,
2010-02-27,0.0,V,,,,
2010-02-28,0.0,V,,,,
2010-03-01,0.0,E,,,,
2010-03-02,0.0,E,,,,
2010-03-03,0.0,V,,,,
2010-03-04,0.0,V,,,,
2010-03-05,0.1,V,,,,
2010-03-06,0.0,V,,,,
2010-03-07,0.0,V,,,,
2010-03-08,0.1,V,,,,
2010-03-09,0.1,V,,,,
2010-03-10,0.3,V,,,,
2010-03-11,0.2,V,,,,
2010-03-12,0.3,V,,,,
2010-03-13,0.2,V,,,,
2010-03-14,0.5,V,,,,
2010-03-15,0.2,V,,,,
2010-03-16,0.0,E,,,,
2010-03-17,0.0,V,,,,
2010-03-18,0.0,V,,,,
2010-03-19,0.0,V,,,,
2010-03-20,0.0,E,,,,
2010-03-21,0.0,E,,,,
2010-03-22,0.0,E,,,,
2010-03-23,0.0,E,,,,
2010-03-24,0.0,E,,,,
2010-03-25,0.0,E,,,,
2010-03-26,0.0,E,,,,
2010-03-27,0.0,E,,,,
2010-03-28,0.0,E,,,,
2010-03-29,0.0,E,,,,
2010-03-30,0.1,V,,,,
2010-03-31,0.3,V,,,,
2010-04-01,0.4,V,,,,
2010-04-02,0.3,V,,,,
2010-04-03,0.8,V,,,,
2010-04-04,1.6,V,,17.8,V,U
2010-04-05,1.8,V,,15.0,E,U
2010-04-06,2.8,V,,20.0,V,U
2010-04-07,3.2,V,,24.6,V,U
2010-04-08,2.9,V,,29.0,V,U
2010-04-09,3.4,V,,34.0,V,U
2010-04-10,3.4,V,,28.3,V,U
2010-04-11,3.3,V,,36.7,V,U
2010-04-12,2.8,V,,35.0,V,U
