#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1085: Cayuse Pass, WA
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent  Qc flag     None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent  Qa flag     None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Density           Value       None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# Snow Density           Qc flag     None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# Snow Density           Qa flag     None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Cayuse Pass (1085) 
# Washington  SNOTEL Site - 5240 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Nov 10, 2021 7:16:21 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Water Equivalent QC Flag Start of Day Values,Snow Water Equivalent QA Flag Start of Day Values,Snow Density (pct) Start of Day Values,Snow Density QC Flag Start of Day Values,Snow Density QA Flag Start of Day Values
2006-12-16,29.4,V,,36.3,E,U
2006-12-17,29.6,V,,36.1,E,U
2006-12-18,29.7,V,,36.2,E,U
2006-12-19,30.2,V,,36.8,E,U
2006-12-20,30.2,V,,37.3,E,U
2006-12-21,31.0,V,,38.8,E,U
2006-12-22,31.0,V,,38.8,E,U
2006-12-23,31.2,V,,38.5,E,U
2006-12-24,31.8,V,,35.3,E,U
2006-12-25,33.6,V,,35.7,E,U
2006-12-26,34.0,V,,34.0,E,U
2006-12-27,35.8,V,,34.1,V,U
2006-12-28,35.5,V,,35.5,E,U
2006-12-29,35.9,V,,35.9,E,U
2006-12-30,35.9,V,,35.9,E,U
2006-12-31,36.1,V,,36.1,V,U
2007-01-01,36.0,V,,36.0,E,U
2007-01-02,36.6,V,,37.0,V,U
2007-01-03,38.1,V,,38.9,E,U
2007-01-04,38.8,V,,38.8,E,U
2007-01-05,38.8,V,,38.8,E,U
2007-01-06,41.6,V,,41.6,E,U
2007-01-07,40.5,V,,36.2,E,U
2007-01-08,42.9,V,,35.5,E,U
2007-01-09,43.5,V,,36.9,E,U
2007-01-10,44.3,V,,38.5,E,U
2007-01-11,44.7,V,,39.2,E,U
2007-01-12,44.2,V,,38.8,E,U
2007-01-13,44.1,V,,38.7,E,U
2007-01-14,44.0,V,,38.9,E,U
2007-01-15,44.0,V,,38.9,E,U
2007-01-16,44.3,V,,39.2,V,U
2007-01-17,44.3,V,,39.2,E,U
2007-01-18,44.2,V,,39.1,E,U
2007-01-19,44.5,V,,39.4,V,U
2007-01-20,45.3,V,,40.1,E,U
2007-01-21,45.3,V,,40.1,E,U
2007-01-22,45.4,V,,39.5,E,U
2007-01-23,45.8,V,,39.8,E,U
2007-01-24,45.8,V,,39.8,E,U
2007-01-25,45.8,V,,40.9,E,U
2007-01-26,45.9,V,,41.0,E,U
2007-01-27,45.7,V,,40.8,V,U
2007-01-28,45.5,V,,41.0,V,U
2007-01-29,45.6,V,,41.5,V,U
2007-01-30,45.4,V,,41.3,V,U
2007-01-31,45.5,V,,41.4,E,U
2007-02-01,45.5,V,,41.4,E,U
2007-02-02,45.3,V,,41.9,E,U
2007-02-03,45.3,V,,41.9,E,U
2007-02-04,45.1,V,,43.0,E,U
2007-02-05,45.1,V,,43.0,V,U
2007-02-06,45.1,V,,43.8,V,U
2007-02-07,45.0,V,,43.7,E,U
2007-02-08,45.0,V,,43.7,E,U
2007-02-09,45.1,V,,42.5,E,U
2007-02-10,45.2,V,,42.6,E,U
2007-02-11,45.8,V,,42.0,E,U
2007-02-12,45.9,V,,42.1,E,U
2007-02-13,45.8,V,,42.0,E,U
2007-02-14,46.0,V,,41.8,E,U
2007-02-15,46.9,V,,41.1,E,U
2007-02-16,47.6,V,,41.0,E,U
2007-02-17,47.6,V,,41.0,E,U
2007-02-18,48.2,V,,39.8,E,U
2007-02-19,48.6,V,,39.8,E,U
2007-02-20,50.3,V,,39.9,E,U
2007-02-21,51.4,V,,40.5,E,U
2007-02-22,51.8,V,,40.5,E,U
2007-02-23,51.9,V,,39.9,E,U
2007-02-24,52.4,V,,38.8,E,U
2007-02-25,54.4,V,,37.0,E,U
2007-02-26,55.1,V,,37.5,E,U
2007-02-27,55.5,V,,37.5,E,U
2007-02-28,55.9,V,,34.9,E,U
2007-03-01,56.9,V,,34.9,E,U
2007-03-02,57.2,V,,34.9,E,U
2007-03-03,57.8,V,,34.8,E,U
2007-03-04,58.1,V,,38.2,V,U
2007-03-05,58.0,V,,39.5,V,U
2007-03-06,58.0,V,,40.8,V,U
2007-03-07,58.0,V,,42.0,V,U
2007-03-08,58.1,V,,44.0,E,U
2007-03-09,58.5,V,,44.0,E,U
2007-03-10,58.7,V,,44.1,E,U
2007-03-11,59.2,V,,43.9,E,U
2007-03-12,59.2,V,,46.2,V,U
2007-03-13,58.2,V,,46.2,E,U
2007-03-14,57.8,V,,46.2,E,U
2007-03-15,57.9,V,,46.3,E,U
2007-03-16,58.0,V,,46.4,E,U
2007-03-17,57.7,V,,47.7,V,U
2007-03-18,57.2,V,,48.1,V,U
2007-03-19,57.0,V,,48.3,V,U
2007-03-20,57.0,V,,48.3,E,U
2007-03-21,56.8,V,,48.1,E,U
2007-03-22,56.9,V,,48.2,E,U
2007-03-23,57.0,V,,48.3,E,U
2007-03-24,57.3,V,,48.6,V,U
2007-03-25,58.1,V,,48.4,E,U
2007-03-26,57.4,V,,47.8,E,U
2007-03-27,57.7,V,,47.3,E,U
2007-03-28,57.6,V,,47.2,E,U
2007-03-29,57.7,V,,47.3,V,U
2007-03-30,57.8,V,,48.6,V,U
2007-03-31,57.6,V,,48.4,E,U
2007-04-01,57.8,V,,48.6,E,U
2007-04-02,58.1,V,,48.0,E,U
2007-04-03,58.1,V,,48.0,E,U
2007-04-04,58.3,V,,48.2,E,U
2007-04-05,58.1,V,,48.0,V,U
2007-04-06,57.9,V,,48.7,V,U
2007-04-07,57.4,V,,49.5,V,U
2007-04-08,57.0,V,,50.0,V,U
2007-04-09,56.8,V,,50.3,V,U
2007-04-10,56.8,V,,48.5,E,U
2007-04-11,57.0,V,,47.5,E,U
2007-04-12,57.2,V,,48.5,E,U
2007-04-13,57.1,V,,48.4,E,U
2007-04-14,57.5,V,,48.7,V,U
2007-04-15,57.4,V,,48.2,E,U
2007-04-16,57.4,E,,49.1,E,U
2007-04-17,57.7,V,,49.3,E,U
2007-04-18,57.8,V,,48.2,E,U
2007-04-19,58.0,V,,48.7,E,U
2007-04-20,58.1,V,,48.8,E,U
2007-04-21,58.2,V,,49.3,E,U
2007-04-22,58.1,V,,48.8,V,U
2007-04-23,57.7,V,,48.9,V,U
2007-04-24,57.3,V,,49.4,V,U
2007-04-25,56.9,V,,49.9,V,U
2007-04-26,57.5,V,,47.9,V,U
2007-04-27,57.6,V,,48.4,V,U
2007-04-28,57.5,V,,49.1,V,U
2007-04-29,57.3,V,,49.8,V,U
2007-04-30,57.1,V,,49.7,V,U
2007-05-01,57.0,V,,50.0,V,U
2007-05-02,57.1,V,,50.5,V,U
2007-05-03,56.7,V,,50.2,E,U
2007-05-04,56.8,V,,50.3,E,U
2007-05-05,56.9,V,,50.4,E,U
2007-05-06,56.8,V,,49.8,V,U
2007-05-07,56.5,V,,50.4,V,U
2007-05-08,56.5,V,,51.8,V,U
2007-05-09,55.6,V,,53.0,V,U
2007-05-10,54.4,V,,53.3,V,U
2007-05-11,53.4,V,,53.9,V,U
2007-05-12,52.4,V,,54.0,V,U
2007-05-13,51.5,V,,54.2,V,U
2007-05-14,51.3,V,,53.4,V,U
2007-05-15,50.7,V,,53.9,V,U
2007-05-16,49.8,V,,54.7,V,U
2007-05-17,48.9,V,,55.6,V,U
2007-05-18,47.5,V,,55.2,V,U
2007-05-19,46.4,V,,56.6,V,U
2007-05-20,45.7,V,,56.4,V,U
2007-05-21,45.1,V,,55.7,E,U
2007-05-22,45.0,V,,54.9,V,U
2007-05-23,44.3,V,,56.8,V,U
2007-05-24,43.7,V,,56.8,V,U
2007-05-25,42.8,V,,57.8,V,U
2007-05-26,41.5,V,,58.5,V,U
2007-05-27,40.3,V,,60.1,V,U
2007-05-28,39.3,V,,59.5,V,U
2007-05-29,38.6,V,,59.4,V,U
2007-05-30,37.6,V,,61.6,V,U
2007-05-31,35.9,V,,63.0,V,U
2007-06-01,33.9,V,,65.2,V,U
2007-06-02,31.5,V,,65.6,V,U
2007-06-03,29.0,V,,69.0,V,U
2007-06-04,26.3,V,,73.1,V,U
2007-06-05,24.6,V,,74.5,V,U
2007-06-06,24.0,V,,75.0,V,U
2007-06-07,23.6,V,,76.1,V,U
2007-06-08,23.1,V,,74.5,V,U
2007-06-09,22.1,V,,78.9,V,U
2007-06-10,21.3,V,,85.2,V,U
2007-06-11,20.3,V,,88.3,V,U
2007-06-12,19.9,V,,79.6,V,U
2007-06-13,19.6,V,,89.1,V,U
2007-06-14,18.5,V,,97.4,V,U
2007-06-15,17.0,V,,,,
2007-06-16,15.9,V,,,,
2007-06-17,15.0,V,,,,
2007-06-18,14.3,V,,,,
2007-06-19,13.6,V,,,,
2007-06-20,11.0,V,,,,
2007-06-21,8.0,E,,,,
2007-06-22,5.0,E,,,,
2007-06-23,3.0,E,,,,
2007-06-24,0.0,E,,,,
2007-06-25,0.0,E,,,,
2007-06-26,0.0,E,,,,
2007-06-27,0.0,E,,,,
2007-06-28,0.0,E,,,,
2007-06-29,0.0,E,,,,
2007-06-30,0.0,E,,,,
2007-07-01,0.0,E,,,,
2007-07-02,0.0,E,,,,
2007-07-03,0.0,E,,,,
2007-07-04,0.0,E,,,,
2007-07-05,0.0,E,,,,
2007-07-06,0.0,E,,,,
2007-07-07,0.0,E,,,,
2007-07-08,0.0,E,,,,
2007-07-09,0.0,E,,,,
2007-07-10,0.0,E,,,,
2007-07-11,0.0,E,,,,
2007-07-12,0.0,E,,,,
2007-07-13,0.0,E,,,,
2007-07-14,0.0,E,,,,
2007-07-15,0.0,E,,,,
2007-07-16,0.0,E,,,,
2007-07-17,0.0,E,,,,
2007-07-18,0.0,E,,,,
2007-07-19,0.0,E,,,,
2007-07-20,0.0,E,,,,
2007-07-21,0.0,E,,,,
2007-07-22,0.0,E,,,,
2007-07-23,0.0,E,,,,
2007-07-24,0.0,E,,,,
2007-07-25,0.0,E,,,,
2007-07-26,0.0,E,,,,
2007-07-27,0.0,E,,,,
2007-07-28,0.0,E,,,,
2007-07-29,0.0,E,,,,
2007-07-30,0.0,E,,,,
2007-07-31,0.0,E,,,,
2007-08-01,0.0,E,,,,
2007-08-02,0.0,E,,,,
2007-08-03,0.0,E,,,,
2007-08-04,0.0,E,,,,
2007-08-05,0.0,E,,,,
2007-08-06,0.0,E,,,,
2007-08-07,0.0,E,,,,
2007-08-08,0.0,E,,,,
2007-08-09,0.0,E,,,,
2007-08-10,0.0,E,,,,
2007-08-11,0.0,E,,,,
2007-08-12,0.0,E,,,,
2007-08-13,0.0,E,,,,
2007-08-14,0.0,E,,,,
2007-08-15,0.0,E,,,,
2007-08-16,0.0,E,,,,
2007-08-17,0.0,E,,,,
2007-08-18,0.0,E,,,,
2007-08-19,0.0,E,,,,
2007-08-20,0.0,E,,,,
2007-08-21,0.0,E,,,,
2007-08-22,0.0,E,,,,
2007-08-23,0.0,E,,,,
2007-08-24,0.0,E,,,,
2007-08-25,0.0,E,,,,
2007-08-26,0.0,E,,,,
2007-08-27,0.0,E,,,,
2007-08-28,0.0,E,,,,
2007-08-29,0.0,E,,,,
2007-08-30,0.0,E,,,,
2007-08-31,0.0,E,,,,
2007-09-01,0.0,E,,,,
2007-09-02,0.0,E,,,,
2007-09-03,0.0,E,,,,
2007-09-04,0.0,E,,,,
2007-09-05,0.0,E,,,,
2007-09-06,0.0,E,,,,
2007-09-07,0.0,E,,,,
2007-09-08,0.0,V,,,,
2007-09-09,0.0,E,,,,
2007-09-10,0.0,E,,,,
2007-09-11,0.0,E,,,,
2007-09-12,0.0,E,,,,
2007-09-13,0.0,E,,,,
2007-09-14,0.0,E,,,,
2007-09-15,0.0,E,,,,
2007-09-16,0.0,E,,,,
2007-09-17,0.0,V,,,,
2007-09-18,0.0,E,,,,
2007-09-19,0.0,E,,,,
2007-09-20,0.0,E,,,,
2007-09-21,0.0,E,,,,
2007-09-22,0.0,E,,,,
2007-09-23,0.0,E,,,,
2007-09-24,0.0,E,,,,
2007-09-25,0.0,E,,,,
2007-09-26,0.0,E,,,,
2007-09-27,0.2,E,,,,
2007-09-28,0.2,E,,,,
2007-09-29,0.2,E,,,,
2007-09-30,0.0,E,,,,
2007-10-01,0.0,E,,,,
2007-10-02,0.6,V,,,,
2007-10-03,1.0,V,,,,
2007-10-04,1.4,V,,28.0,V,U
2007-10-05,1.4,V,,,,
2007-10-06,1.2,V,,60.0,V,U
2007-10-07,1.5,V,,75.0,V,U
2007-10-08,1.5,V,,,,
2007-10-09,1.5,V,,,,
2007-10-10,1.6,V,,,,
2007-10-11,1.4,V,,,,
2007-10-12,1.6,V,,,,
2007-10-13,1.5,V,,,,
2007-10-14,1.4,V,,,,
2007-10-15,1.5,V,,,,
2007-10-16,1.8,V,,,,
2007-10-17,1.8,V,,,,
2007-10-18,1.8,V,,,,
2007-10-19,3.0,V,,60.0,V,U
2007-10-20,3.2,V,,53.3,V,U
2007-10-21,4.1,V,,25.6,E,U
2007-10-22,4.5,V,,28.1,V,U
2007-10-23,4.0,V,,36.4,V,U
2007-10-24,3.1,V,,77.5,V,U
2007-10-25,2.9,V,,72.5,V,U
2007-10-26,2.9,V,,96.7,V,U
2007-10-27,2.7,V,,90.0,V,U
2007-10-28,2.5,V,,,,
2007-10-29,2.3,V,,,,
2007-10-30,2.3,V,,,,
2007-10-31,2.1,V,,,,
2007-11-01,2.2,V,,,,
2007-11-02,2.3,V,,,,
2007-11-03,2.0,V,,,,
2007-11-04,2.0,V,,,,
2007-11-05,2.1,V,,,,
2007-11-06,2.0,V,,,,
2007-11-07,2.1,V,,,,
2007-11-08,2.3,V,,,,
2007-11-09,2.3,V,,,,
2007-11-10,2.5,V,,,,
2007-11-11,2.4,V,,,,
2007-11-12,2.5,V,,,,
2007-11-13,3.2,V,,,,
2007-11-14,3.1,V,,77.5,V,U
2007-11-15,3.5,V,,58.3,V,U
2007-11-16,3.5,V,,87.5,V,U
2007-11-17,3.0,V,,100.0,V,U
2007-11-18,3.1,V,,,,
2007-11-19,3.8,V,,34.5,V,U
2007-11-20,3.8,V,,25.3,V,U
2007-11-21,3.8,V,,27.1,V,U
2007-11-22,3.8,V,,31.7,V,U
2007-11-23,3.8,V,,31.7,V,U
2007-11-24,3.9,V,,39.0,V,U
2007-11-25,4.0,V,,40.0,V,U
2007-11-26,3.8,V,,38.0,V,U
2007-11-27,4.5,V,,37.5,E,U
2007-11-28,4.3,V,,30.7,V,U
2007-11-29,5.0,V,,27.8,V,U
2007-11-30,5.1,V,,30.0,E,U
2007-12-01,5.5,V,,34.4,E,U
2007-12-02,6.6,V,,22.0,E,U
2007-12-03,9.4,V,,21.4,V,U
2007-12-04,10.5,V,,37.5,V,U
2007-12-05,9.9,V,,39.6,V,U
2007-12-06,10.2,V,,42.5,V,U
2007-12-07,10.3,V,,49.0,V,U
2007-12-08,10.3,V,,46.8,E,U
2007-12-09,10.2,V,,42.5,V,U
2007-12-10,10.3,V,,41.2,V,U
2007-12-11,10.3,V,,41.2,V,U
2007-12-12,10.3,V,,41.2,V,U
2007-12-13,10.0,V,,38.5,V,U
2007-12-14,9.9,V,,36.7,V,U
2007-12-15,10.4,V,,43.3,V,U
2007-12-16,11.2,V,,31.1,V,U
2007-12-17,12.0,V,,29.3,V,U
2007-12-18,12.6,V,,28.0,V,U
2007-12-19,14.3,V,,26.0,V,U
2007-12-20,16.1,V,,27.8,V,U
2007-12-21,16.9,V,,26.0,V,U
2007-12-22,17.1,V,,27.1,V,U
2007-12-23,18.0,V,,27.3,V,U
2007-12-24,19.5,V,,27.1,V,U
2007-12-25,20.1,V,,27.9,V,U
2007-12-26,21.1,V,,27.1,V,U
2007-12-27,21.7,V,,34.4,V,U
2007-12-28,23.2,V,,26.4,V,U
2007-12-29,24.3,V,,24.8,V,U
2007-12-30,24.9,V,,25.9,V,U
2007-12-31,25.7,V,,26.0,V,U
2008-01-01,25.9,V,,27.3,V,U
2008-01-02,26.1,V,,28.4,V,U
2008-01-03,27.0,V,,29.0,V,U
2008-01-04,28.2,V,,28.8,V,U
2008-01-05,29.0,V,,29.0,V,U
2008-01-06,29.9,V,,27.9,V,U
2008-01-07,30.2,V,,27.5,V,U
2008-01-08,30.8,V,,27.7,V,U
2008-01-09,32.4,V,,26.3,E,U
2008-01-10,33.8,V,,27.0,V,U
2008-01-11,36.3,V,,26.3,E,U
2008-01-12,37.4,V,,27.3,E,U
2008-01-13,38.2,V,,27.9,E,U
2008-01-14,38.3,V,,28.8,V,U
2008-01-15,38.5,V,,30.1,V,U
2008-01-16,38.4,V,,30.5,V,U
2008-01-17,38.4,V,,31.2,V,U
2008-01-18,38.3,V,,31.1,E,U
2008-01-19,38.2,V,,31.8,V,U
2008-01-20,38.8,V,,31.8,V,U
2008-01-21,38.8,V,,31.5,V,U
2008-01-22,38.6,V,,32.2,V,U
2008-01-23,38.6,V,,32.7,V,U
2008-01-24,38.8,V,,33.2,V,U
2008-01-25,38.7,V,,33.4,V,U
2008-01-26,38.5,V,,33.8,V,U
2008-01-27,39.7,V,,32.8,E,U
2008-01-28,39.9,V,,34.1,E,U
2008-01-29,40.4,V,,31.3,V,U
2008-01-30,41.6,V,,29.9,V,U
2008-01-31,43.4,V,,29.3,V,U
2008-02-01,45.4,V,,27.9,V,U
2008-02-02,46.6,V,,28.8,V,U
2008-02-03,47.3,V,,29.6,V,U
2008-02-04,47.1,V,,29.4,E,U
2008-02-05,47.5,V,,30.4,V,U
2008-02-06,49.3,V,,31.2,V,U
2008-02-07,51.2,V,,30.1,V,U
2008-02-08,52.7,V,,30.5,V,U
2008-02-09,55.2,V,,29.7,V,U
2008-02-10,55.8,V,,31.2,V,U
2008-02-11,56.8,V,,31.9,V,U
2008-02-12,57.2,V,,32.7,V,U
2008-02-13,57.4,V,,33.2,V,U
2008-02-14,57.5,V,,34.0,V,U
2008-02-15,57.3,V,,34.5,V,U
2008-02-16,57.4,V,,34.8,V,U
2008-02-17,57.3,V,,35.4,V,U
2008-02-18,57.4,V,,35.9,V,U
2008-02-19,57.4,V,,36.6,V,U
2008-02-20,57.3,V,,37.0,V,U
2008-02-21,57.3,V,,37.5,V,U
2008-02-22,57.4,V,,37.8,V,U
2008-02-23,57.3,V,,37.7,V,U
2008-02-24,57.4,V,,39.3,V,U
2008-02-25,57.3,V,,38.5,V,U
2008-02-26,57.4,V,,38.5,V,U
2008-02-27,57.4,V,,38.8,V,U
2008-02-28,57.4,V,,39.3,V,U
2008-02-29,57.3,V,,39.5,V,U
2008-03-01,57.4,V,,39.0,V,U
2008-03-02,58.0,V,,37.9,V,U
2008-03-03,58.4,V,,38.7,V,U
2008-03-04,59.3,V,,39.0,E,U
2008-03-05,59.4,V,,38.8,V,U
2008-03-06,59.6,V,,40.0,V,U
2008-03-07,59.6,V,,40.5,V,U
2008-03-08,59.6,V,,41.4,V,U
2008-03-09,59.8,V,,41.0,V,U
2008-03-10,59.7,V,,41.7,V,U
2008-03-11,59.5,V,,42.2,V,U
2008-03-12,60.3,V,,42.5,V,U
2008-03-13,60.9,V,,43.5,V,U
2008-03-14,62.1,V,,41.4,V,U
2008-03-15,63.4,V,,39.6,V,U
2008-03-16,63.7,V,,39.8,E,U
2008-03-17,64.3,V,,40.2,V,U
2008-03-18,64.8,V,,40.5,V,U
2008-03-19,65.0,V,,40.6,V,U
2008-03-20,65.3,V,,40.6,V,U
2008-03-21,65.9,V,,39.9,V,U
