#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1159: Gold Axe Camp, WA
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent  Qc flag     None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent  Qa flag     None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Density           Value       None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# Snow Density           Qc flag     None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# Snow Density           Qa flag     None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Gold Axe Camp (1159) 
# Washington  SNOTEL Site - 5360 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Nov 10, 2021 7:04:51 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Water Equivalent QC Flag Start of Day Values,Snow Water Equivalent QA Flag Start of Day Values,Snow Density (pct) Start of Day Values,Snow Density QC Flag Start of Day Values,Snow Density QA Flag Start of Day Values
2010-12-20,3.7,V,,24.7,V,U
2010-12-21,4.1,V,,22.8,E,U
2010-12-22,4.1,V,,19.5,V,U
2010-12-23,4.4,V,,21.0,V,U
2010-12-24,4.5,V,,22.5,V,U
2010-12-25,4.6,V,,24.2,V,U
2010-12-26,4.6,V,,23.0,V,U
2010-12-27,4.7,V,,21.4,V,U
2010-12-28,4.7,V,,21.4,V,U
2010-12-29,4.8,V,,22.9,V,U
2010-12-30,4.6,V,,21.9,V,U
2010-12-31,4.3,V,,20.5,V,U
2011-01-01,4.4,V,,21.0,V,U
2011-01-02,4.5,V,,22.5,V,U
2011-01-03,4.7,V,,23.5,V,U
2011-01-04,4.7,V,,23.5,V,U
2011-01-05,4.8,V,,24.0,V,U
2011-01-06,4.9,V,,23.3,V,U
2011-01-07,5.0,V,,23.8,V,U
2011-01-08,5.0,V,,26.3,V,U
2011-01-09,4.8,V,,21.8,V,U
2011-01-10,4.8,V,,21.8,E,U
2011-01-11,4.8,V,,21.8,V,U
2011-01-12,5.0,V,,21.7,V,U
2011-01-13,5.7,V,,22.8,V,U
2011-01-14,5.8,V,,26.4,V,U
2011-01-15,6.0,V,,25.0,V,U
2011-01-16,6.3,V,,24.2,V,U
2011-01-17,6.3,V,,25.2,V,U
2011-01-18,6.1,V,,24.4,V,U
2011-01-19,6.1,V,,24.4,V,U
2011-01-20,6.1,V,,24.4,V,U
2011-01-21,6.2,V,,24.8,V,U
2011-01-22,6.2,V,,24.8,V,U
2011-01-23,6.3,V,,25.2,V,U
2011-01-24,6.3,V,,26.2,V,U
2011-01-25,6.6,V,,26.4,V,U
2011-01-26,6.6,V,,27.5,V,U
2011-01-27,6.6,V,,27.5,V,U
2011-01-28,6.6,V,,27.5,V,U
2011-01-29,6.6,V,,27.5,V,U
2011-01-30,6.5,V,,27.1,V,U
2011-01-31,6.2,V,,25.8,V,U
2011-02-01,6.1,V,,25.4,V,U
2011-02-02,6.1,E,,25.4,E,U
2011-02-03,6.2,E,,25.8,E,U
2011-02-04,6.5,E,,27.1,E,U
2011-02-05,6.6,E,,27.5,E,U
2011-02-06,6.6,E,,27.5,E,U
2011-02-07,7.1,E,,25.4,E,U
2011-02-08,7.0,V,,25.9,V,U
2011-02-09,6.9,V,,25.6,V,U
2011-02-10,7.1,V,,26.3,V,U
2011-02-11,7.1,V,,26.3,V,U
2011-02-12,7.1,V,,27.3,V,U
2011-02-13,7.0,V,,26.9,V,U
2011-02-14,7.1,V,,27.3,V,U
2011-02-15,7.4,V,,27.4,V,U
2011-02-16,7.4,V,,27.4,V,U
2011-02-17,7.4,V,,26.4,V,U
2011-02-18,7.5,V,,27.8,V,U
2011-02-19,7.4,V,,27.4,V,U
2011-02-20,7.3,V,,28.1,V,U
2011-02-21,7.2,V,,26.7,V,U
2011-02-22,7.3,V,,27.0,V,U
2011-02-23,7.2,V,,26.7,V,U
2011-02-24,7.5,V,,25.0,V,U
2011-02-25,7.3,V,,26.1,V,U
2011-02-26,7.4,V,,26.4,V,U
2011-02-27,7.5,V,,26.8,V,U
2011-02-28,7.9,V,,26.3,V,U
2011-03-01,7.7,V,,25.7,V,U
2011-03-02,8.1,V,,26.1,V,U
2011-03-03,8.2,V,,24.8,V,U
2011-03-04,8.3,V,,25.2,V,U
2011-03-05,8.4,V,,25.5,V,U
2011-03-06,8.5,V,,25.8,V,U
2011-03-07,8.5,V,,26.6,V,U
2011-03-08,8.4,V,,26.2,V,U
2011-03-09,8.6,V,,26.1,V,U
2011-03-10,9.1,V,,26.0,V,U
2011-03-11,9.3,V,,25.8,V,U
2011-03-12,9.3,V,,25.8,V,U
2011-03-13,9.4,V,,26.9,V,U
2011-03-14,10.1,V,,26.6,V,U
2011-03-15,10.1,V,,27.3,V,U
2011-03-16,10.7,V,,27.4,V,U
2011-03-17,10.5,V,,26.9,V,U
2011-03-18,10.6,V,,28.6,V,U
2011-03-19,10.8,V,,29.2,V,U
2011-03-20,11.0,V,,28.2,V,U
2011-03-21,11.1,V,,28.5,V,U
2011-03-22,11.2,V,,28.7,V,U
2011-03-23,11.3,V,,28.2,V,U
2011-03-24,11.2,V,,28.7,V,U
2011-03-25,11.6,V,,29.7,V,U
2011-03-26,11.9,V,,29.0,V,U
2011-03-27,12.0,V,,29.3,V,U
2011-03-28,12.3,V,,28.6,V,U
2011-03-29,12.3,V,,29.3,V,U
2011-03-30,12.5,V,,29.8,V,U
2011-03-31,12.6,V,,31.5,V,U
2011-04-01,12.4,V,,32.6,V,U
2011-04-02,12.4,V,,32.6,V,U
2011-04-03,12.4,V,,31.8,V,U
2011-04-04,12.4,V,,32.6,V,U
2011-04-05,12.5,V,,32.1,V,U
2011-04-06,12.4,V,,32.6,V,U
2011-04-07,12.5,V,,32.1,V,U
2011-04-08,12.6,V,,32.3,V,U
2011-04-09,12.6,V,,32.3,V,U
2011-04-10,12.7,V,,33.4,V,U
2011-04-11,12.6,V,,34.1,V,U
2011-04-12,12.4,V,,33.5,V,U
2011-04-13,12.2,V,,33.9,V,U
2011-04-14,12.4,V,,31.8,V,U
2011-04-15,12.6,V,,30.7,V,U
2011-04-16,12.6,V,,32.3,V,U
2011-04-17,12.7,V,,33.4,V,U
2011-04-18,12.6,V,,34.1,V,U
2011-04-19,12.4,V,,33.5,V,U
2011-04-20,12.7,V,,32.6,V,U
2011-04-21,12.8,V,,33.7,V,U
2011-04-22,12.9,V,,31.5,V,U
2011-04-23,12.8,V,,32.8,V,U
2011-04-24,12.6,V,,34.1,V,U
2011-04-25,12.4,V,,35.4,V,U
2011-04-26,12.4,V,,35.4,V,U
2011-04-27,12.5,V,,35.7,V,U
2011-04-28,12.5,V,,35.7,V,U
2011-04-29,12.7,V,,36.3,V,U
2011-04-30,12.8,V,,36.6,V,U
2011-05-01,12.6,V,,36.0,V,U
2011-05-02,12.2,V,,37.0,V,U
2011-05-03,12.1,V,,36.7,V,U
2011-05-04,11.9,V,,37.2,V,U
2011-05-05,11.4,V,,38.0,V,U
2011-05-06,10.9,V,,38.9,V,U
2011-05-07,10.4,V,,38.5,V,U
2011-05-08,11.1,V,,35.8,V,U
2011-05-09,11.2,V,,38.6,V,U
2011-05-10,10.7,V,,39.6,V,U
2011-05-11,9.7,V,,40.4,V,U
2011-05-12,8.1,V,,40.5,V,U
2011-05-13,7.5,V,,39.5,V,U
2011-05-14,6.2,V,,41.3,V,U
2011-05-15,3.8,V,,42.2,V,U
2011-05-16,2.8,V,,56.0,V,U
2011-05-17,3.2,V,,45.7,V,U
2011-05-18,2.8,V,,56.0,V,U
2011-05-19,1.6,V,,,,
2011-05-20,0.2,V,,,,
2011-05-21,0.0,E,,,,
2011-05-22,0.0,E,,,,
2011-05-23,0.0,E,,,,
2011-05-24,0.0,E,,,,
2011-05-25,0.0,E,,,,
2011-05-26,0.0,E,,,,
2011-05-27,0.0,E,,,,
2011-05-28,0.0,E,,,,
2011-05-29,0.0,E,,,,
2011-05-30,0.0,E,,,,
2011-05-31,0.0,E,,,,
2011-06-01,0.0,E,,,,
2011-06-02,0.0,E,,,,
2011-06-03,0.0,E,,,,
2011-06-04,0.0,E,,,,
2011-06-05,0.0,E,,,,
2011-06-06,0.0,E,,,,
2011-06-07,0.0,E,,,,
2011-06-08,0.0,E,,,,
2011-06-09,0.0,E,,,,
2011-06-10,0.0,E,,,,
2011-06-11,0.0,E,,,,
2011-06-12,0.0,E,,,,
2011-06-13,0.0,E,,,,
2011-06-14,0.0,E,,,,
2011-06-15,0.0,E,,,,
2011-06-16,0.0,E,,,,
2011-06-17,0.0,V,,,,
2011-06-18,0.0,E,,,,
2011-06-19,0.0,V,,,,
2011-06-20,0.0,E,,,,
2011-06-21,0.0,E,,,,
2011-06-22,0.0,E,,,,
2011-06-23,0.0,E,,,,
2011-06-24,0.0,E,,,,
2011-06-25,0.0,E,,,,
2011-06-26,0.0,E,,,,
2011-06-27,0.0,E,,,,
2011-06-28,0.0,E,,,,
2011-06-29,0.0,E,,,,
2011-06-30,0.0,E,,,,
2011-07-01,0.0,E,,,,
2011-07-02,0.0,E,,,,
2011-07-03,0.0,E,,,,
2011-07-04,0.0,E,,,,
2011-07-05,0.0,E,,,,
2011-07-06,0.0,E,,,,
2011-07-07,0.0,E,,,,
2011-07-08,0.0,E,,,,
2011-07-09,0.0,E,,,,
2011-07-10,0.0,E,,,,
2011-07-11,0.0,E,,,,
2011-07-12,0.0,E,,,,
2011-07-13,0.0,E,,,,
2011-07-14,0.0,E,,,,
2011-07-15,0.0,V,,,,
2011-07-16,0.0,V,,,,
2011-07-17,0.0,V,,,,
2011-07-18,0.0,E,,,,
2011-07-19,0.0,E,,,,
2011-07-20,0.0,V,,,,
2011-07-21,0.0,E,,,,
2011-07-22,0.0,V,,,,
2011-07-23,0.0,E,,,,
2011-07-24,0.0,V,,,,
2011-07-25,0.0,E,,,,
2011-07-26,0.0,V,,,,
2011-07-27,0.0,E,,,,
2011-07-28,0.0,E,,,,
2011-07-29,0.0,E,,,,
2011-07-30,0.0,E,,,,
2011-07-31,0.0,E,,,,
2011-08-01,0.0,E,,,,
2011-08-02,0.0,E,,,,
2011-08-03,0.0,E,,,,
2011-08-04,0.0,E,,,,
2011-08-05,0.0,E,,,,
2011-08-06,0.0,E,,,,
2011-08-07,0.0,E,,,,
2011-08-08,0.0,E,,,,
2011-08-09,0.0,E,,,,
2011-08-10,0.0,E,,,,
2011-08-11,0.0,E,,,,
2011-08-12,0.0,E,,,,
2011-08-13,0.0,E,,,,
2011-08-14,0.0,E,,,,
2011-08-15,0.0,E,,,,
2011-08-16,0.0,E,,,,
2011-08-17,0.0,V,,,,
2011-08-18,0.0,E,,,,
2011-08-19,0.0,E,,,,
2011-08-20,0.0,E,,,,
2011-08-21,0.0,E,,,,
2011-08-22,0.0,E,,,,
2011-08-23,0.0,E,,,,
2011-08-24,0.0,E,,,,
2011-08-25,0.0,E,,,,
2011-08-26,0.0,E,,,,
2011-08-27,0.0,E,,,,
2011-08-28,0.0,E,,,,
2011-08-29,0.0,E,,,,
2011-08-30,0.0,E,,,,
2011-08-31,0.0,E,,,,
2011-09-01,0.0,E,,,,
2011-09-02,0.0,E,,,,
2011-09-03,0.0,E,,,,
2011-09-04,0.0,V,,,,
2011-09-05,0.0,V,,,,
2011-09-06,0.0,V,,,,
2011-09-07,0.0,V,,,,
2011-09-08,0.0,E,,,,
2011-09-09,0.0,E,,,,
2011-09-10,0.0,E,,,,
2011-09-11,0.0,E,,,,
2011-09-12,0.0,E,,,,
2011-09-13,0.0,E,,,,
2011-09-14,0.0,E,,,,
2011-09-15,0.0,E,,,,
2011-09-16,0.0,E,,,,
2011-09-17,0.0,E,,,,
2011-09-18,0.0,V,,,,
2011-09-19,0.0,V,,,,
2011-09-20,0.0,V,,,,
2011-09-21,0.0,V,,,,
2011-09-22,0.0,V,,,,
2011-09-23,0.0,V,,,,
2011-09-24,0.0,E,,,,
2011-09-25,0.0,E,,,,
2011-09-26,0.0,E,,,,
2011-09-27,0.0,V,,,,
2011-09-28,0.0,V,,,,
2011-09-29,0.0,E,,,,
2011-09-30,0.0,E,,,,
2011-10-01,0.0,V,,,,
2011-10-02,0.0,V,,,,
2011-10-03,0.0,V,,,,
2011-10-04,0.0,V,,,,
2011-10-05,0.0,E,,,,
2011-10-06,0.0,E,,,,
2011-10-07,0.0,E,,,,
2011-10-08,0.0,E,,,,
2011-10-09,0.0,E,,,,
2011-10-10,0.0,E,,,,
2011-10-11,0.0,E,,,,
2011-10-12,0.0,E,,,,
2011-10-13,0.0,E,,,,
2011-10-14,0.0,E,,,,
2011-10-15,0.0,E,,,,
2011-10-16,0.0,E,,,,
2011-10-17,0.0,E,,,,
2011-10-18,0.0,E,,,,
2011-10-19,0.0,E,,,,
2011-10-20,0.0,E,,,,
2011-10-21,0.0,V,,,,
2011-10-22,0.0,E,,,,
2011-10-23,0.0,E,,,,
2011-10-24,0.0,E,,,,
2011-10-25,0.0,V,,,,
2011-10-26,0.0,E,,,,
2011-10-27,0.0,E,,,,
2011-10-28,0.0,E,,,,
2011-10-29,0.0,E,,,,
2011-10-30,0.0,E,,,,
2011-10-31,0.0,E,,,,
2011-11-01,0.0,V,,,,
2011-11-02,0.0,E,,,,
2011-11-03,0.0,E,,,,
2011-11-04,0.0,E,,,,
2011-11-05,0.0,E,,,,
2011-11-06,0.0,E,,,,
2011-11-07,0.0,E,,,,
2011-11-08,0.1,E,,,,
2011-11-09,0.1,E,,,,
2011-11-10,0.1,E,,,,
2011-11-11,0.2,E,,,,
2011-11-12,0.1,E,,,,
2011-11-13,0.1,E,,,,
2011-11-14,0.2,E,,,,
2011-11-15,0.2,E,,,,
2011-11-16,0.2,E,,,,
2011-11-17,0.6,E,,,,
2011-11-18,0.7,E,,,,
2011-11-19,1.3,E,,13.0,E,U
2011-11-20,1.2,E,,15.0,E,U
2011-11-21,1.3,E,,18.6,E,U
2011-11-22,1.9,E,,23.8,E,U
2011-11-23,2.6,E,,23.6,E,U
2011-11-24,2.5,E,,25.0,E,U
2011-11-25,2.7,E,,22.5,E,U
2011-11-26,2.5,E,,22.7,E,U
2011-11-27,2.7,E,,24.5,E,U
2011-11-28,2.7,E,,27.0,E,U
2011-11-29,2.7,V,,27.0,V,U
2011-11-30,3.0,V,,25.0,V,U
2011-12-01,2.9,V,,24.2,V,U
2011-12-02,3.0,V,,27.3,V,U
2011-12-03,2.9,V,,26.4,V,U
2011-12-04,3.0,V,,27.3,V,U
2011-12-05,2.9,V,,26.4,V,U
2011-12-06,3.1,V,,28.2,V,U
2011-12-07,3.0,V,,27.3,V,U
2011-12-08,2.9,V,,26.4,V,U
2011-12-09,3.0,V,,27.3,V,U
2011-12-10,3.1,V,,28.2,V,U
2011-12-11,2.9,V,,26.4,V,U
2011-12-12,2.9,V,,26.4,V,U
2011-12-13,2.9,V,,26.4,V,U
2011-12-14,2.8,V,,25.5,V,U
2011-12-15,3.1,V,,25.8,V,U
2011-12-16,3.2,V,,26.7,V,U
2011-12-17,3.4,V,,28.3,V,U
2011-12-18,3.4,V,,28.3,V,U
2011-12-19,3.1,V,,25.8,V,U
2011-12-20,3.3,V,,27.5,V,U
2011-12-21,3.1,V,,25.8,V,U
2011-12-22,3.0,V,,25.0,V,U
2011-12-23,3.1,V,,25.8,V,U
2011-12-24,3.2,V,,26.7,V,U
2011-12-25,3.4,V,,28.3,V,U
2011-12-26,3.2,V,,26.7,V,U
2011-12-27,3.3,V,,25.4,V,U
2011-12-28,3.7,V,,28.5,V,U
2011-12-29,3.7,V,,26.4,V,U
2011-12-30,4.0,V,,25.0,V,U
2011-12-31,3.8,V,,22.4,V,U
2012-01-01,3.8,V,,23.8,V,U
2012-01-02,4.0,V,,23.5,V,U
2012-01-03,4.0,E,,23.5,E,U
2012-01-04,4.0,E,,23.5,E,U
2012-01-05,4.0,E,,23.5,E,U
2012-01-06,4.0,V,,23.5,V,U
2012-01-07,4.0,E,,25.0,E,U
2012-01-08,4.0,E,,22.2,E,U
2012-01-09,4.0,E,,25.0,E,U
2012-01-10,4.0,E,,22.2,E,U
2012-01-11,4.0,E,,22.2,E,U
2012-01-12,4.0,E,,22.2,E,U
2012-01-13,4.0,E,,23.5,E,U
2012-01-14,4.0,E,,23.5,E,U
2012-01-15,4.0,E,,23.5,E,U
2012-01-16,4.0,E,,23.5,E,U
2012-01-17,4.0,E,,23.5,E,U
2012-01-18,4.0,E,,22.2,E,U
2012-01-19,4.2,V,,22.1,V,U
2012-01-20,4.5,V,,25.0,E,U
2012-01-21,5.1,V,,24.3,V,U
2012-01-22,5.1,V,,23.2,V,U
2012-01-23,5.6,V,,25.5,E,U
2012-01-24,5.5,V,,23.9,V,U
2012-01-25,5.9,V,,24.6,V,U
2012-01-26,5.8,V,,24.2,V,U
2012-01-27,5.5,V,,22.9,V,U
2012-01-28,5.7,V,,23.8,V,U
2012-01-29,6.0,V,,26.1,V,U
2012-01-30,6.0,V,,27.3,V,U
2012-01-31,5.9,V,,26.8,V,U
2012-02-01,5.9,V,,26.8,V,U
2012-02-02,5.7,V,,24.8,V,U
2012-02-03,5.8,V,,25.2,V,U
2012-02-04,5.8,V,,25.2,V,U
2012-02-05,5.8,V,,25.2,V,U
2012-02-06,5.9,V,,26.8,V,U
2012-02-07,5.8,V,,26.4,V,U
2012-02-08,5.9,V,,26.8,V,U
2012-02-09,5.9,V,,29.5,V,U
2012-02-10,6.0,V,,27.3,V,U
2012-02-11,6.1,V,,26.5,V,U
2012-02-12,6.1,V,,27.7,V,U
2012-02-13,6.1,V,,27.7,V,U
2012-02-14,5.8,V,,26.4,V,U
2012-02-15,5.8,V,,26.4,V,U
2012-02-16,5.9,V,,26.8,V,U
2012-02-17,6.1,V,,27.7,V,U
2012-02-18,6.5,V,,24.1,V,U
2012-02-19,6.5,V,,24.1,V,U
2012-02-20,6.5,V,,24.1,V,U
2012-02-21,6.5,V,,24.1,V,U
2012-02-22,7.1,V,,22.9,V,U
2012-02-23,6.9,V,,22.3,V,U
2012-02-24,6.9,V,,23.0,V,U
2012-02-25,7.4,V,,23.9,V,U
2012-02-26,7.4,V,,23.1,V,U
2012-02-27,7.1,V,,22.9,V,U
2012-02-28,7.2,V,,23.2,V,U
2012-02-29,7.3,V,,24.3,V,U
2012-03-01,7.7,V,,24.1,V,U
2012-03-02,7.6,V,,24.5,V,U
2012-03-03,7.9,V,,25.5,V,U
2012-03-04,7.9,V,,26.3,V,U
2012-03-05,8.0,V,,27.6,V,U
2012-03-06,7.6,V,,27.1,V,U
2012-03-07,7.5,V,,26.8,V,U
2012-03-08,7.7,V,,27.5,V,U
2012-03-09,7.8,V,,27.9,V,U
2012-03-10,7.9,V,,29.3,V,U
2012-03-11,7.8,V,,28.9,V,U
2012-03-12,7.7,V,,28.5,V,U
2012-03-13,9.0,V,,29.0,V,U
2012-03-14,8.8,V,,29.3,V,U
2012-03-15,9.5,V,,28.8,V,U
2012-03-16,9.9,V,,30.0,V,U
2012-03-17,9.8,V,,30.6,V,U
2012-03-18,9.9,V,,30.0,V,U
2012-03-19,9.9,V,,30.0,V,U
2012-03-20,9.9,V,,30.0,V,U
2012-03-21,10.1,V,,28.9,V,U
2012-03-22,10.2,V,,30.0,V,U
2012-03-23,10.2,V,,29.1,V,U
2012-03-24,10.1,V,,28.9,V,U
2012-03-25,10.3,V,,30.3,V,U
2012-03-26,10.4,V,,30.6,V,U
2012-03-27,10.4,V,,31.5,V,U
2012-03-28,10.7,V,,30.6,V,U
2012-03-29,10.9,V,,29.5,V,U
2012-03-30,12.1,V,,30.2,V,U
2012-03-31,12.2,V,,29.8,V,U
2012-04-01,12.5,V,,29.1,V,U
2012-04-02,12.4,V,,29.5,V,U
2012-04-03,12.6,V,,29.3,V,U
2012-04-04,12.6,V,,32.3,V,U
