#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1080: Brown Top, WA
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent  Qc flag     None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent  Qa flag     None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Density           Value       None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# Snow Density           Qc flag     None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# Snow Density           Qa flag     None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Brown Top (1080) 
# Washington  SNOTEL Site - 5830 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Nov 10, 2021 7:21:10 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Water Equivalent QC Flag Start of Day Values,Snow Water Equivalent QA Flag Start of Day Values,Snow Density (pct) Start of Day Values,Snow Density QC Flag Start of Day Values,Snow Density QA Flag Start of Day Values
2009-12-03,27.8,V,,33.5,V,U
2009-12-04,27.8,V,,34.8,V,U
2009-12-05,28.1,V,,35.6,V,U
2009-12-06,28.1,V,,36.0,V,U
2009-12-07,29.4,V,,37.7,V,U
2009-12-08,29.6,V,,38.4,V,U
2009-12-09,29.6,V,,38.4,V,U
2009-12-10,29.8,V,,39.2,V,U
2009-12-11,29.8,V,,39.7,V,U
2009-12-12,29.6,V,,39.5,V,U
2009-12-13,29.6,V,,39.5,V,U
2009-12-14,29.9,V,,38.8,V,U
2009-12-15,30.5,V,,37.7,V,U
2009-12-16,31.4,V,,36.9,V,U
2009-12-17,32.4,V,,34.8,V,U
2009-12-18,32.5,V,,36.5,V,U
2009-12-19,32.8,V,,37.3,V,U
2009-12-20,33.3,V,,38.3,V,U
2009-12-21,33.4,V,,39.3,V,U
2009-12-22,34.2,V,,37.6,V,U
2009-12-23,34.2,V,,38.9,V,U
2009-12-24,34.2,V,,38.4,V,U
2009-12-25,34.1,V,,38.3,V,U
2009-12-26,34.2,V,,39.3,V,U
2009-12-27,34.0,V,,39.1,V,U
2009-12-28,33.8,V,,38.9,V,U
2009-12-29,33.8,V,,40.7,V,U
2009-12-30,33.9,V,,40.8,V,U
2009-12-31,34.6,V,,37.2,V,U
2010-01-01,35.3,V,,38.0,V,U
2010-01-02,36.8,V,,34.1,V,U
2010-01-03,37.4,V,,34.0,V,U
2010-01-04,37.5,V,,34.7,V,U
2010-01-05,38.1,V,,34.0,V,U
2010-01-06,38.6,V,,35.4,V,U
2010-01-07,38.8,V,,36.3,V,U
2010-01-08,38.5,V,,36.7,V,U
2010-01-09,39.5,V,,38.4,V,U
2010-01-10,40.1,V,,38.6,V,U
2010-01-11,40.2,V,,39.4,V,U
2010-01-12,41.0,V,,39.4,V,U
2010-01-13,41.5,V,,39.9,E,U
2010-01-14,41.9,V,,40.3,E,U
2010-01-15,42.8,V,,38.2,E,U
2010-01-16,43.8,V,,36.5,V,U
2010-01-17,44.1,V,,38.0,V,U
2010-01-18,44.7,V,,38.5,V,U
2010-01-19,44.7,V,,37.9,V,U
2010-01-20,44.7,V,,39.2,V,U
2010-01-21,44.7,V,,39.9,V,U
2010-01-22,44.8,V,,40.0,V,U
2010-01-23,44.8,V,,40.4,V,U
2010-01-24,44.7,V,,41.4,V,U
2010-01-25,45.2,V,,40.7,V,U
2010-01-26,45.5,V,,40.6,V,U
2010-01-27,45.6,V,,41.1,V,U
2010-01-28,45.5,V,,41.4,V,U
2010-01-29,45.6,V,,42.2,V,U
2010-01-30,45.9,V,,42.5,V,U
2010-01-31,46.3,V,,42.5,E,U
2010-02-01,46.4,V,,42.2,V,U
2010-02-02,46.5,V,,42.7,V,U
2010-02-03,46.4,V,,43.0,V,U
2010-02-04,46.4,V,,43.0,E,U
2010-02-05,46.7,V,,43.2,V,U
2010-02-06,46.6,V,,43.1,V,U
2010-02-07,46.5,V,,43.5,V,U
2010-02-08,46.8,V,,43.7,V,U
2010-02-09,46.7,V,,44.1,V,U
2010-02-10,46.5,V,,44.3,V,U
2010-02-11,46.9,V,,44.7,V,U
2010-02-12,47.3,V,,43.0,E,U
2010-02-13,47.7,V,,41.5,V,U
2010-02-14,48.3,V,,42.0,V,U
2010-02-15,48.6,V,,41.9,E,U
2010-02-16,48.9,V,,41.4,V,U
2010-02-17,49.2,V,,40.7,V,U
2010-02-18,49.3,V,,41.1,V,U
2010-02-19,49.3,V,,41.4,V,U
2010-02-20,49.4,V,,42.2,V,U
2010-02-21,49.5,V,,42.3,V,U
2010-02-22,49.2,V,,42.4,V,U
2010-02-23,49.5,V,,43.4,V,U
2010-02-24,49.5,V,,43.4,V,U
2010-02-25,49.8,V,,42.6,V,U
2010-02-26,50.2,V,,42.9,V,U
2010-02-27,50.7,V,,41.6,V,U
2010-02-28,51.1,V,,42.9,V,U
2010-03-01,51.0,V,,43.2,V,U
2010-03-02,51.1,V,,43.7,V,U
2010-03-03,51.3,V,,44.6,V,U
2010-03-04,51.4,V,,43.6,V,U
2010-03-05,51.5,V,,44.0,V,U
2010-03-06,51.5,V,,44.8,V,U
2010-03-07,51.4,V,,44.7,V,U
2010-03-08,51.8,V,,43.9,V,U
2010-03-09,51.8,V,,44.3,V,U
2010-03-10,52.4,V,,45.2,V,U
2010-03-11,52.1,V,,44.5,V,U
2010-03-12,53.6,V,,40.3,V,U
2010-03-13,54.7,V,,39.6,V,U
2010-03-14,54.8,V,,40.9,V,U
2010-03-15,55.0,V,,41.0,V,U
2010-03-16,55.0,V,,42.6,V,U
2010-03-17,55.4,V,,43.3,V,U
2010-03-18,56.1,V,,42.5,V,U
2010-03-19,56.7,V,,43.6,V,U
2010-03-20,56.5,V,,44.1,V,U
2010-03-21,56.6,V,,44.9,V,U
2010-03-22,57.4,V,,44.2,V,U
2010-03-23,57.4,V,,44.2,V,U
2010-03-24,57.6,V,,45.0,V,U
2010-03-25,57.6,V,,45.7,V,U
2010-03-26,58.0,V,,45.7,V,U
2010-03-27,58.1,V,,45.4,V,U
2010-03-28,58.6,V,,46.5,V,U
2010-03-29,59.9,V,,44.7,V,U
2010-03-30,61.5,V,,40.5,V,U
2010-03-31,61.6,V,,42.2,V,U
2010-04-01,62.0,V,,43.7,V,U
2010-04-02,62.3,V,,43.3,V,U
2010-04-03,63.5,V,,41.0,V,U
2010-04-04,64.6,V,,40.9,V,U
2010-04-05,64.8,V,,42.4,V,U
2010-04-06,65.0,V,,43.0,V,U
2010-04-07,65.4,V,,43.6,V,U
2010-04-08,66.4,V,,43.1,V,U
2010-04-09,67.1,V,,41.2,V,U
2010-04-10,67.5,V,,42.5,V,U
2010-04-11,67.8,V,,43.5,V,U
2010-04-12,68.0,V,,44.4,V,U
2010-04-13,68.2,V,,44.3,V,U
2010-04-14,68.6,V,,45.1,V,U
2010-04-15,69.1,V,,47.0,V,U
2010-04-16,69.3,V,,48.1,V,U
2010-04-17,69.2,V,,48.7,V,U
2010-04-18,68.9,V,,49.2,V,U
2010-04-19,68.8,V,,50.2,V,U
2010-04-20,68.9,V,,50.7,V,U
2010-04-21,69.0,V,,51.9,V,U
2010-04-22,68.6,V,,52.0,V,U
2010-04-23,68.6,V,,51.6,V,U
2010-04-24,68.3,V,,52.5,E,U
2010-04-25,68.1,V,,52.4,E,U
2010-04-26,68.4,V,,52.6,V,U
2010-04-27,69.0,V,,51.5,V,U
2010-04-28,69.5,V,,52.3,E,U
2010-04-29,69.1,V,,52.0,V,U
2010-04-30,69.2,V,,52.8,V,U
2010-05-01,69.5,V,,52.3,V,U
2010-05-02,69.3,V,,52.1,V,U
2010-05-03,70.2,V,,52.8,V,U
2010-05-04,71.4,V,,48.9,V,U
2010-05-05,71.7,V,,51.2,V,U
2010-05-06,71.8,V,,50.6,V,U
2010-05-07,71.8,V,,51.3,V,U
2010-05-08,71.9,V,,52.1,V,U
2010-05-09,72.4,V,,52.8,V,U
2010-05-10,73.2,V,,54.6,V,U
2010-05-11,72.5,V,,54.5,V,U
2010-05-12,74.5,V,,56.9,V,U
2010-05-13,74.3,V,,57.2,V,U
2010-05-14,73.8,V,,58.1,V,U
2010-05-15,73.3,V,,59.1,V,U
2010-05-16,70.4,V,,57.7,V,U
2010-05-17,69.7,V,,58.1,V,U
2010-05-18,69.3,V,,58.7,V,U
2010-05-19,68.9,V,,58.9,V,U
2010-05-20,68.1,V,,58.2,V,U
2010-05-21,68.1,V,,56.8,V,U
2010-05-22,67.1,V,,56.9,V,U
2010-05-23,66.6,V,,56.4,V,U
2010-05-24,66.0,V,,57.9,V,U
2010-05-25,66.1,V,,56.5,V,U
2010-05-26,65.8,V,,56.7,V,U
2010-05-27,65.9,V,,58.3,V,U
2010-05-28,67.8,V,,60.5,V,U
2010-05-29,67.0,V,,60.4,V,U
2010-05-30,66.0,V,,59.5,V,U
2010-05-31,65.1,V,,59.7,V,U
2010-06-01,64.4,V,,60.2,V,U
2010-06-02,63.0,V,,60.0,V,U
2010-06-03,58.1,V,,56.4,V,U
2010-06-04,59.4,V,,58.8,V,U
2010-06-05,59.6,V,,58.4,V,U
2010-06-06,58.7,V,,59.3,V,U
2010-06-07,58.3,V,,60.1,V,U
2010-06-08,57.3,V,,61.0,V,U
2010-06-09,56.1,V,,60.3,V,U
2010-06-10,55.5,V,,60.3,V,U
2010-06-11,54.2,V,,60.2,V,U
2010-06-12,53.4,V,,61.4,V,U
2010-06-13,51.0,V,,60.7,V,U
2010-06-14,49.4,V,,59.5,V,U
2010-06-15,48.9,V,,61.1,V,U
2010-06-16,49.7,V,,62.1,V,U
2010-06-17,49.0,V,,61.2,V,U
2010-06-18,48.7,V,,61.6,V,U
2010-06-19,48.1,V,,62.5,V,U
2010-06-20,47.1,V,,63.6,V,U
2010-06-21,46.2,V,,63.3,V,U
2010-06-22,45.5,V,,65.0,V,U
2010-06-23,43.9,V,,65.5,V,U
2010-06-24,42.0,V,,64.6,V,U
2010-06-25,40.5,V,,65.3,V,U
2010-06-26,38.8,V,,65.8,V,U
2010-06-27,37.7,V,,67.3,V,U
2010-06-28,36.6,V,,70.4,V,U
2010-06-29,35.0,V,,68.6,V,U
2010-06-30,33.5,V,,72.8,V,U
2010-07-01,32.7,V,,74.3,V,U
2010-07-02,32.2,V,,68.5,V,U
2010-07-03,31.3,V,,68.0,V,U
2010-07-04,30.2,V,,68.6,V,U
2010-07-05,29.3,V,,69.8,V,U
2010-07-06,28.2,V,,68.8,V,U
2010-07-07,26.7,V,,70.3,V,U
2010-07-08,24.4,V,,67.8,V,U
2010-07-09,21.8,V,,68.1,V,U
2010-07-10,19.3,V,,71.5,V,U
2010-07-11,16.9,V,,67.6,V,U
2010-07-12,14.3,V,,79.4,V,U
2010-07-13,13.2,V,,73.3,V,U
2010-07-14,12.5,V,,69.4,V,U
2010-07-15,10.0,V,,76.9,V,U
2010-07-16,6.7,V,,67.0,V,U
2010-07-17,3.3,V,,47.1,V,U
2010-07-18,1.7,V,,34.0,V,U
2010-07-19,1.2,V,,60.0,V,U
2010-07-20,0.3,V,,,,
2010-07-21,0.1,V,,,,
2010-07-22,0.0,V,,,,
2010-07-23,0.2,V,,,,
2010-07-24,0.0,V,,,,
2010-07-25,0.0,E,,,,
2010-07-26,0.0,E,,,,
2010-07-27,0.0,E,,,,
2010-07-28,0.0,E,,,,
2010-07-29,0.0,E,,,,
2010-07-30,0.0,E,,,,
2010-07-31,0.0,E,,,,
2010-08-01,0.0,V,,,,
2010-08-02,0.0,E,,,,
2010-08-03,0.0,E,,,,
2010-08-04,0.0,E,,,,
2010-08-05,0.0,E,,,,
2010-08-06,0.0,E,,,,
2010-08-07,0.0,E,,,,
2010-08-08,0.0,E,,,,
2010-08-09,0.0,V,,,,
2010-08-10,0.0,V,,,,
2010-08-11,0.0,V,,,,
2010-08-12,0.0,V,,,,
2010-08-13,0.0,E,,,,
2010-08-14,0.0,E,,,,
2010-08-15,0.0,E,,,,
2010-08-16,0.0,E,,,,
2010-08-17,0.0,E,,,,
2010-08-18,0.0,E,,,,
2010-08-19,0.0,E,,,,
2010-08-20,0.0,E,,,,
2010-08-21,0.0,E,,,,
2010-08-22,0.0,E,,,,
2010-08-23,0.0,V,,,,
2010-08-24,0.0,E,,,,
2010-08-25,0.0,E,,,,
2010-08-26,0.0,E,,,,
2010-08-27,0.0,E,,,,
2010-08-28,0.0,E,,,,
2010-08-29,0.0,E,,,,
2010-08-30,0.0,E,,,,
2010-08-31,0.0,E,,,,
2010-09-01,0.0,E,,,,
2010-09-02,0.0,V,,,,
2010-09-03,0.0,V,,,,
2010-09-04,0.0,E,,,,
2010-09-05,0.0,E,,,,
2010-09-06,0.0,E,,,,
2010-09-07,0.0,E,,,,
2010-09-08,0.0,E,,,,
2010-09-09,0.0,V,,,,
2010-09-10,0.0,E,,,,
2010-09-11,0.0,E,,,,
2010-09-12,0.0,E,,,,
2010-09-13,0.0,V,,,,
2010-09-14,0.0,E,,,,
2010-09-15,0.0,V,,,,
2010-09-16,0.0,E,,,,
2010-09-17,0.0,E,,,,
2010-09-18,0.0,E,,,,
2010-09-19,0.0,E,,,,
2010-09-20,0.0,E,,,,
2010-09-21,0.0,E,,,,
2010-09-22,0.0,E,,,,
2010-09-23,0.0,E,,,,
2010-09-24,0.1,E,,,,
2010-09-25,0.1,E,,,,
2010-09-26,0.0,E,,,,
2010-09-27,0.0,E,,,,
2010-09-28,0.0,E,,,,
2010-09-29,0.0,E,,,,
2010-09-30,0.0,E,,,,
2010-10-01,0.0,E,,,,
2010-10-02,0.0,E,,,,
2010-10-03,0.0,E,,,,
2010-10-04,0.0,E,,,,
2010-10-05,0.0,E,,,,
2010-10-06,0.0,E,,,,
2010-10-07,0.0,E,,,,
2010-10-08,0.0,E,,,,
2010-10-09,0.0,E,,,,
2010-10-10,0.0,E,,,,
2010-10-11,0.0,E,,,,
2010-10-12,0.0,E,,,,
2010-10-13,0.0,E,,,,
2010-10-14,0.0,E,,,,
2010-10-15,0.0,E,,,,
2010-10-16,0.0,E,,,,
2010-10-17,0.0,E,,,,
2010-10-18,0.0,E,,,,
2010-10-19,0.0,E,,,,
2010-10-20,0.0,E,,,,
2010-10-21,0.0,E,,,,
2010-10-22,0.0,E,,,,
2010-10-23,0.0,E,,,,
2010-10-24,0.0,E,,,,
2010-10-25,0.9,V,,,,
2010-10-26,1.4,V,,11.7,V,U
2010-10-27,1.4,V,,17.5,V,U
2010-10-28,1.2,V,,17.1,V,U
2010-10-29,1.6,V,,22.9,E,U
2010-10-30,1.5,V,,75.0,V,U
2010-10-31,1.9,V,,15.8,E,U
2010-11-01,2.2,V,,18.3,E,U
2010-11-02,3.8,V,,22.4,V,U
2010-11-03,3.7,V,,24.7,V,U
2010-11-04,3.7,V,,28.5,V,U
2010-11-05,3.7,V,,30.8,V,U
2010-11-06,3.5,V,,35.0,V,U
2010-11-07,3.3,V,,66.0,V,U
2010-11-08,3.3,V,,41.2,V,U
2010-11-09,3.3,V,,41.2,E,U
2010-11-10,3.7,V,,33.6,V,U
2010-11-11,3.8,V,,38.0,V,U
2010-11-12,3.8,V,,38.0,E,U
2010-11-13,3.8,V,,38.0,V,U
2010-11-14,4.2,V,,35.0,V,U
2010-11-15,4.3,V,,39.1,V,U
2010-11-16,5.3,V,,35.3,E,U
2010-11-17,5.3,V,,35.3,E,U
2010-11-18,6.5,V,,24.1,V,U
2010-11-19,6.8,V,,22.7,V,U
2010-11-20,7.0,V,,23.3,E,U
2010-11-21,7.1,V,,25.4,V,U
2010-11-22,7.2,V,,23.2,V,U
2010-11-23,7.5,V,,25.0,V,U
2010-11-24,7.6,V,,17.7,V,U
2010-11-25,7.6,V,,28.1,V,U
2010-11-26,8.1,V,,27.9,V,U
2010-11-27,9.1,V,,22.8,E,U
2010-11-28,9.1,V,,24.6,V,U
2010-11-29,9.2,V,,26.3,E,U
2010-11-30,9.5,V,,26.4,V,U
2010-12-01,11.0,V,,25.0,V,U
2010-12-02,11.3,V,,26.9,V,U
2010-12-03,11.1,V,,28.5,V,U
2010-12-04,11.0,V,,27.5,V,U
2010-12-05,11.1,V,,28.5,V,U
2010-12-06,11.4,V,,30.0,V,U
2010-12-07,11.4,V,,30.8,V,U
2010-12-08,11.8,V,,28.8,V,U
2010-12-09,13.7,V,,24.9,E,U
2010-12-10,15.0,V,,24.6,V,U
2010-12-11,15.7,V,,25.3,V,U
2010-12-12,16.5,V,,25.0,E,U
2010-12-13,19.1,V,,25.8,E,U
2010-12-14,19.4,V,,27.3,V,U
2010-12-15,21.4,V,,25.8,E,U
2010-12-16,21.8,V,,26.6,E,U
2010-12-17,22.0,V,,28.6,E,U
2010-12-18,21.7,V,,29.3,V,U
2010-12-19,22.3,V,,30.1,E,U
2010-12-20,22.3,V,,31.9,V,U
2010-12-21,22.5,V,,31.2,V,U
2010-12-22,22.9,V,,31.8,V,U
2010-12-23,23.3,V,,31.9,V,U
2010-12-24,24.1,V,,29.8,V,U
2010-12-25,24.9,V,,30.0,V,U
2010-12-26,25.3,V,,30.9,V,U
2010-12-27,26.2,V,,28.8,V,U
2010-12-28,26.9,V,,29.6,V,U
2010-12-29,27.4,V,,31.1,V,U
2010-12-30,27.2,V,,31.3,V,U
2010-12-31,27.1,V,,31.9,V,U
2011-01-01,27.2,V,,32.8,V,U
2011-01-02,27.4,V,,34.2,V,U
2011-01-03,27.5,V,,35.3,V,U
2011-01-04,27.6,V,,35.8,V,U
2011-01-05,27.7,V,,36.0,V,U
2011-01-06,28.5,V,,35.2,V,U
2011-01-07,29.4,V,,35.0,V,U
2011-01-08,29.8,V,,33.5,V,U
2011-01-09,30.2,V,,33.6,V,U
2011-01-10,30.0,V,,34.5,V,U
2011-01-11,30.2,V,,35.5,V,U
2011-01-12,30.6,V,,34.8,V,U
2011-01-13,33.2,V,,32.9,V,U
2011-01-14,35.3,V,,33.0,V,U
2011-01-15,36.8,V,,32.9,V,U
2011-01-16,38.2,V,,33.8,V,U
2011-01-17,41.7,V,,37.6,V,U
2011-01-18,41.0,V,,36.9,V,U
2011-01-19,41.4,V,,38.3,V,U
2011-01-20,41.1,V,,39.1,V,U
2011-01-21,41.5,V,,39.2,V,U
2011-01-22,42.6,V,,38.0,V,U
2011-01-23,42.9,V,,39.4,V,U
2011-01-24,42.8,V,,39.6,V,U
2011-01-25,43.6,V,,38.9,V,U
2011-01-26,43.6,V,,39.6,V,U
2011-01-27,43.5,V,,39.9,V,U
2011-01-28,43.6,V,,40.7,V,U
2011-01-29,44.2,V,,39.5,V,U
2011-01-30,44.6,V,,39.5,V,U
2011-01-31,44.4,V,,39.6,E,U
2011-02-01,44.7,V,,39.9,V,U
2011-02-02,44.8,V,,40.7,V,U
2011-02-03,44.9,V,,41.6,V,U
2011-02-04,45.6,V,,41.8,V,U
2011-02-05,47.5,V,,40.9,V,U
2011-02-06,47.7,V,,41.8,V,U
2011-02-07,48.6,V,,41.9,V,U
2011-02-08,49.3,V,,40.4,V,U
2011-02-09,49.0,V,,41.5,V,U
2011-02-10,49.3,V,,42.1,V,U
2011-02-11,49.4,V,,42.6,V,U
2011-02-12,49.8,V,,42.2,V,U
2011-02-13,50.8,V,,40.3,V,U
2011-02-14,51.5,V,,40.9,V,U
2011-02-15,53.1,V,,38.5,V,U
2011-02-16,53.7,V,,38.1,V,U
2011-02-17,54.1,V,,39.2,V,U
2011-02-18,54.2,V,,39.6,V,U
2011-02-19,54.1,V,,41.6,E,U
2011-02-20,54.3,V,,41.8,E,U
2011-02-21,54.1,V,,41.9,V,U
2011-02-22,54.7,V,,41.1,V,U
2011-02-23,55.2,V,,40.3,V,U
2011-02-24,55.5,V,,40.8,V,U
2011-02-25,55.6,V,,41.5,E,U
2011-02-26,55.6,V,,42.1,V,U
2011-02-27,55.6,E,,42.1,E,U
2011-02-28,59.0,E,,39.6,E,U
